repeat_index,coefficient_case,family,contrast_target,contrast_observed,grad_logk_inf,total_variation_proxy,n,n_unknowns,method,tolerance,converged,iterations,setup_seconds,solve_seconds,total_seconds,residual_norm,memory_estimate_mb,best_method,is_best,speedup_vs_cg
1,smooth_c30,smooth,30.0,29.982953127525782,16.61970449903312,4.7642295778381,256,64516,cg,1e-08,True,1065,5.00003807246685e-07,1.3276633000932634,1.3276638000970706,9.456326092977594e-09,5.402774810791016,amg-pcg,False,1.0
1,smooth_c30,smooth,30.0,29.982953127525782,16.61970449903312,4.7642295778381,256,64516,jacobi-pcg,1e-08,True,606,0.000295399921014905,0.780282000079751,0.7805774000007659,9.388444949444086e-09,5.402774810791016,amg-pcg,False,1.7008739941686346
1,smooth_c30,smooth,30.0,29.982953127525782,16.61970449903312,4.7642295778381,256,64516,amg-pcg,1e-08,True,9,0.17247769993264228,0.07173470000270754,0.24421239993534982,4.447541749897359e-09,5.402774810791016,amg-pcg,True,5.4365126441103815
1,inclusion_c100,inclusion,100.0,100.0,205.14986522290855,113.14285714285714,64,3844,cg,1e-08,True,796,3.00002284348011e-07,0.03964360000099987,0.039643900003284216,6.111489849440583e-09,0.3197669982910156,jacobi-pcg,False,1.0
1,inclusion_c100,inclusion,100.0,100.0,205.14986522290855,113.14285714285714,64,3844,jacobi-pcg,1e-08,True,129,8.159992285072803e-05,0.00688210001681,0.006963699939660728,8.751716809779867e-09,0.3197669982910156,jacobi-pcg,True,5.692936276231292
1,inclusion_c100,inclusion,100.0,100.0,205.14986522290855,113.14285714285714,64,3844,amg-pcg,1e-08,True,10,0.009401699993759394,0.005288699991069734,0.014690399984829128,2.169509202003183e-09,0.3197669982910156,jacobi-pcg,False,2.698626316793602
1,inclusion_c100,inclusion,100.0,100.0,413.55607751284737,118.48818897637796,128,15876,cg,1e-08,True,1963,3.00002284348011e-07,1.1939686000114307,1.193968900013715,8.770480871182208e-09,1.3266029357910156,amg-pcg,False,1.0
1,inclusion_c100,inclusion,100.0,100.0,413.55607751284737,118.48818897637796,128,15876,jacobi-pcg,1e-08,True,264,0.00011819996871054173,0.1675429999595508,0.16766119992826134,8.903279413536068e-09,1.3266029357910156,amg-pcg,False,7.121319068004935
1,inclusion_c100,inclusion,100.0,100.0,413.55607751284737,118.48818897637796,128,15876,amg-pcg,1e-08,True,12,0.050138099933974445,0.030022699967958033,0.08016079990193248,1.6518355536405337e-09,1.3266029357910156,amg-pcg,True,14.894672975748728
1,inclusion_c100,inclusion,100.0,100.0,830.368502092725,118.02352941176471,256,64516,cg,1e-08,True,4370,3.00002284348011e-07,4.70679750002455,4.706797800026834,9.952871014461878e-09,5.402774810791016,amg-pcg,False,1.0
1,inclusion_c100,inclusion,100.0,100.0,830.368502092725,118.02352941176471,256,64516,jacobi-pcg,1e-08,True,535,0.0003538999008014798,0.6361496000317857,0.6365034999325871,9.140165530045868e-09,5.402774810791016,amg-pcg,False,7.394771278595226
1,inclusion_c100,inclusion,100.0,100.0,830.368502092725,118.02352941176471,256,64516,amg-pcg,1e-08,True,12,0.1576916000340134,0.0872413000324741,0.2449329000664875,4.455062599515777e-09,5.402774810791016,amg-pcg,True,19.2166826047018
1,layered_c100,layered,100.0,100.0,145.0628608586249,100.57142857142857,64,3844,cg,1e-08,True,1136,7.00005330145359e-07,0.053735299967229366,0.05373599997255951,9.28175956662757e-09,0.3197669982910156,jacobi-pcg,False,1.0
1,layered_c100,layered,100.0,100.0,145.0628608586249,100.57142857142857,64,3844,jacobi-pcg,1e-08,True,164,9.789993055164814e-05,0.008707999950274825,0.008805899880826473,9.526385765497279e-09,0.3197669982910156,jacobi-pcg,True,6.10227241960377
1,layered_c100,layered,100.0,100.0,145.0628608586249,100.57142857142857,64,3844,amg-pcg,1e-08,True,9,0.009084100020118058,0.004865400027483702,0.01394950004760176,1.789350961483223e-09,0.3197669982910156,jacobi-pcg,False,3.8521810666467555
1,layered_c100,layered,100.0,100.0,292.42830681024384,99.77952755905511,128,15876,cg,1e-08,True,2447,3.998866304755211e-07,1.4836985999718308,1.4836989998584613,9.125319690900396e-09,1.3266029357910156,amg-pcg,False,1.0
