n,contrast,motif,shift,rhs,method,repeat,order,seed,setup,solve,total,iterations,info,residual,accepted,complexity,levels
160,1000.0,two_by_eight,1,random,rs025,6,17,13407,0.029145700000299257,0.0256879000007757,0.054833600001074956,10,0,5.971946019239994e-10,True,2.199214094759558,8
160,1000.0,three_by_six,1,random,jacobi,6,18,13407,0.00024049999956332613,0.11830079999890586,0.11854129999846919,789,0,9.728565115343825e-10,True,0.0,0
160,1000.0,three_by_six,0,odd_x,amg0,6,19,13407,0.03663500000038766,0.03743720000056783,0.07407220000095549,16,0,8.793079218369899e-10,True,1.3347988533513706,5
160,1000.0,three_by_six,0,random,rs025,6,20,13407,0.02743700000064564,0.02390199999899778,0.05133899999964342,10,0,7.477554539503407e-10,True,2.2022417624891295,8
160,1000.0,two_by_eight,1,odd_x,rs025,6,21,13407,0.028591900001629256,0.029725099999268423,0.05831700000089768,12,0,7.416105010210346e-11,True,2.199214094759558,8
160,1000.0,two_by_eight,0,random,rs025,6,22,13407,0.025040700000317884,0.024319699999978184,0.04936040000029607,10,0,3.441954428573221e-10,True,2.1989081070634846,7
160,1000.0,three_by_six,0,odd_x,rs025,6,23,13407,0.024390200000198092,0.030539399998815497,0.05492959999901359,12,0,1.527669773578507e-10,True,2.2022417624891295,8
128,1000.0,three_by_six,1,random,amg0,0,0,13401,0.02567570000064734,0.023796299999958137,0.049472000000605476,14,0,7.919872158966681e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,odd_x,amg0,0,1,13401,0.022265800000241143,0.028974499999094405,0.05124029999933555,16,0,2.625984909078234e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,random,rs025,0,2,13401,0.016919899999265908,0.017535299999508425,0.03445519999877433,10,0,1.168296504000718e-10,True,2.1963461635985597,7
128,1000.0,three_by_six,1,odd_x,rs025,0,3,13401,0.01528639999924053,0.019393600001421873,0.0346800000006624,11,0,4.0615861541726775e-10,True,2.1949388914245143,7
128,1000.0,two_by_eight,1,random,amg0,0,4,13401,0.02281050000055984,0.021213099998931284,0.044023599999491125,13,0,4.722159018556666e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,odd_x,rs025,0,5,13401,0.015595200000461773,0.017986800001381198,0.03358200000184297,11,0,1.4261708449890175e-10,True,2.196079922916984,7
128,1000.0,two_by_eight,1,odd_x,amg0,0,6,13401,0.022591800001464435,0.02428929999950924,0.046881100000973674,15,0,2.190130608926138e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,odd_x,jacobi,0,7,13401,0.00019590000010794029,0.021682499998860294,0.021878399998968234,266,0,9.219999774846857e-10,True,0.0,0
128,1000.0,three_by_six,1,odd_x,jacobi,0,8,13401,9.070000123756472e-05,0.03719920000003185,0.037289900001269416,447,0,9.608675664235599e-10,True,0.0,0
128,1000.0,three_by_six,0,random,amg0,0,9,13401,0.02349800000047253,0.02112179999858199,0.04461979999905452,14,0,5.417622609021191e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,random,rs025,0,10,13401,0.01719740000044112,0.015791400001035072,0.03298880000147619,10,0,1.6117461394964599e-10,True,2.1949388914245143,7
128,1000.0,three_by_six,0,odd_x,rs025,0,11,13401,0.015193000001090695,0.01783129999967059,0.033024300000761286,11,0,1.1241667260075744e-10,True,2.1963461635985597,7
128,1000.0,two_by_eight,0,odd_x,rs025,0,12,13401,0.016402400000515627,0.017970200000490877,0.034372600001006504,11,0,5.494507888556187e-10,True,2.199439626755921,7
128,1000.0,two_by_eight,0,odd_x,jacobi,0,13,13401,0.0001640999998926418,0.022035300000425195,0.022199400000317837,266,0,9.11683285170616e-10,True,0.0,0
128,1000.0,three_by_six,0,random,jacobi,0,14,13401,8.990000060293823e-05,0.05310540000027686,0.0531953000008798,636,0,9.392076385125561e-10,True,0.0,0
128,1000.0,two_by_eight,0,random,amg0,0,15,13401,0.024800699999104836,0.02222520000032091,0.047025899999425747,14,0,3.836516338484344e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,random,rs025,0,16,13401,0.01595439999982773,0.017005300000164425,0.032959699999992154,10,0,8.609017564692545e-11,True,2.196079922916984,7
128,1000.0,two_by_eight,0,odd_x,amg0,0,17,13401,0.027539999999135034,0.02770799999962037,0.055247999998755404,15,0,7.657821044216273e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,random,jacobi,0,18,13401,0.00017099999968195334,0.08016160000079253,0.08033260000047449,634,0,9.301557341646773e-10,True,0.0,0
128,1000.0,three_by_six,1,random,jacobi,0,19,13401,0.00010650000149325933,0.07507189999887487,0.07517840000036813,639,0,9.570878672347944e-10,True,0.0,0
128,1000.0,two_by_eight,0,random,jacobi,0,20,13401,0.00010089999886986334,0.0696077000011428,0.06970860000001267,634,0,9.70628911533691e-10,True,0.0,0
128,1000.0,two_by_eight,1,odd_x,jacobi,0,21,13401,0.00010280000060447492,0.05359800000042014,0.05370080000102462,450,0,9.092451541869095e-10,True,0.0,0
128,1000.0,three_by_six,0,odd_x,amg0,0,22,13401,0.02657520000138902,0.03160570000000007,0.05818090000138909,16,0,2.426189312543726e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,random,rs025,0,23,13401,0.01745880000089528,0.01738900000054855,0.03484780000144383,10,0,4.106551783440763e-10,True,2.199439626755921,7
128,1000.0,two_by_eight,0,random,jacobi,1,0,13402,0.00028220000058354344,0.060466400000223075,0.06074860000080662,634,0,9.70628911533691e-10,True,0.0,0
128,1000.0,two_by_eight,1,random,amg0,1,1,13402,0.02693850000105158,0.02348139999958221,0.05041990000063379,13,0,4.723000971221774e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,odd_x,jacobi,1,2,13402,0.00018420000014884863,0.02208509999945818,0.02226929999960703,266,0,9.219999774846857e-10,True,0.0,0
128,1000.0,three_by_six,1,random,amg0,1,3,13402,0.02428650000001653,0.026139000001421664,0.050425500001438195,14,0,7.888529140721522e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,random,rs025,1,4,13402,0.014158300000417512,0.016202099999645725,0.030360400000063237,10,0,8.609017564692545e-11,True,2.196079922916984,7
128,1000.0,three_by_six,1,random,rs025,1,5,13402,0.01577970000107598,0.019134099999064347,0.03491380000014033,10,0,1.6117461394964599e-10,True,2.1949388914245143,7
128,1000.0,three_by_six,0,odd_x,rs025,1,6,13402,0.016038200001275982,0.019388900000194553,0.035427100001470535,11,0,1.1241667260075744e-10,True,2.1963461635985597,7
128,1000.0,three_by_six,1,random,jacobi,1,7,13402,0.0002942000010079937,0.058131900001171743,0.05842610000217974,639,0,9.570878672347944e-10,True,0.0,0
128,1000.0,three_by_six,1,odd_x,rs025,1,8,13402,0.019424599999183556,0.02041790000112087,0.039842500000304426,11,0,4.0615861541726775e-10,True,2.1949388914245143,7
128,1000.0,two_by_eight,0,random,rs025,1,9,13402,0.015314700000089942,0.02028950000021723,0.03560420000030717,10,0,4.106551783440763e-10,True,2.199439626755921,7
128,1000.0,three_by_six,0,random,amg0,1,10,13402,0.03027490000022226,0.02380489999995916,0.05407980000018142,14,0,5.38851626715461e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,odd_x,jacobi,1,11,13402,0.0001604999997653067,0.022296199998891097,0.022456699998656404,266,0,9.11683285170616e-10,True,0.0,0
128,1000.0,two_by_eight,1,random,jacobi,1,12,13402,9.11999995878432e-05,0.058029699999678996,0.05812089999926684,634,0,9.301557341646773e-10,True,0.0,0
128,1000.0,three_by_six,1,odd_x,jacobi,1,13,13402,0.00011900000026798807,0.05469279999852006,0.05481179999878805,447,0,9.608675664235599e-10,True,0.0,0
128,1000.0,three_by_six,0,random,rs025,1,14,13402,0.017545199998494354,0.018752800000584102,0.036297999999078456,10,0,1.168296504000718e-10,True,2.1963461635985597,7
128,1000.0,two_by_eight,0,odd_x,rs025,1,15,13402,0.01607220000005327,0.020736999998916872,0.036809199998970143,11,0,5.494507888556187e-10,True,2.199439626755921,7
128,1000.0,two_by_eight,1,odd_x,amg0,1,16,13402,0.024004400000194437,0.028243999999176594,0.05224839999937103,15,0,2.1952417323278768e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,odd_x,rs025,1,17,13402,0.016042600000218954,0.017632099999900674,0.03367470000011963,11,0,1.4261708449890175e-10,True,2.196079922916984,7
128,1000.0,three_by_six,0,odd_x,amg0,1,18,13402,0.026613799998813192,0.028902000000016415,0.05551579999882961,16,0,2.4057081170852394e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,odd_x,amg0,1,19,13402,0.01966300000094634,0.028032700000039767,0.04769570000098611,16,0,2.6051461566590355e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,odd_x,jacobi,1,20,13402,0.00014379999993252568,0.0401997000008123,0.040343500000744825,450,0,9.092451541869095e-10,True,0.0,0
128,1000.0,three_by_six,0,random,jacobi,1,21,13402,9.580000005371403e-05,0.07009190000098897,0.07018770000104269,636,0,9.392076385125561e-10,True,0.0,0
128,1000.0,two_by_eight,0,odd_x,amg0,1,22,13402,0.026871699999901466,0.03111680000074557,0.057988500000647036,15,0,7.804375950660953e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,random,amg0,1,23,13402,0.026749000000563683,0.032577300000411924,0.05932630000097561,14,0,3.9069188422907335e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,odd_x,jacobi,2,0,13403,0.00016700000014679972,0.04098599999997532,0.04115300000012212,447,0,9.608675664235599e-10,True,0.0,0
128,1000.0,two_by_eight,1,odd_x,rs025,2,1,13403,0.020617000000129337,0.020829900000535417,0.041446900000664755,11,0,1.4261708449890175e-10,True,2.196079922916984,7
128,1000.0,three_by_six,1,odd_x,amg0,2,2,13403,0.026508300001296448,0.03054800000063551,0.05705630000193196,16,0,2.582069882059273e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,odd_x,jacobi,2,3,13403,0.00018819999968400225,0.024157800000466523,0.024346000000150525,266,0,9.11683285170616e-10,True,0.0,0
128,1000.0,three_by_six,0,random,amg0,2,4,13403,0.02442950000113342,0.024246900000434835,0.048676400001568254,14,0,5.415398087272865e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,odd_x,amg0,2,5,13403,0.020788800000445917,0.02855490000001737,0.049343700000463286,16,0,2.4243377496662137e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,random,rs025,2,6,13403,0.0173159999994823,0.016059000001405366,0.03337500000088767,10,0,1.168296504000718e-10,True,2.1963461635985597,7
128,1000.0,two_by_eight,0,random,rs025,2,7,13403,0.013812099999995553,0.02030639999975392,0.034118499999749474,10,0,4.106551783440763e-10,True,2.199439626755921,7
128,1000.0,two_by_eight,1,random,jacobi,2,8,13403,0.0001936999997269595,0.05768069999976433,0.05787439999949129,634,0,9.301557341646773e-10,True,0.0,0
128,1000.0,two_by_eight,0,random,amg0,2,9,13403,0.029420000000754953,0.022563099999388214,0.05198310000014317,14,0,3.85682983474766e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,random,rs025,2,10,13403,0.01456750000033935,0.01893720000043686,0.03350470000077621,10,0,1.6117461394964599e-10,True,2.1949388914245143,7
128,1000.0,three_by_six,0,odd_x,rs025,2,11,13403,0.021248499999273918,0.018132600000171806,0.03938109999944572,11,0,1.1241667260075744e-10,True,2.1963461635985597,7
128,1000.0,two_by_eight,1,odd_x,amg0,2,12,13403,0.022103699999206583,0.027871199999935925,0.04997489999914251,15,0,2.1555431453722586e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,random,jacobi,2,13,13403,0.0001675000003160676,0.06223330000102578,0.06240080000134185,634,0,9.70628911533691e-10,True,0.0,0
128,1000.0,three_by_six,0,odd_x,jacobi,2,14,13403,0.00010789999942062423,0.025810199998886674,0.025918099998307298,266,0,9.219999774846857e-10,True,0.0,0
128,1000.0,three_by_six,0,random,jacobi,2,15,13403,8.150000030582305e-05,0.059648500000548665,0.05973000000085449,636,0,9.392076385125561e-10,True,0.0,0
128,1000.0,three_by_six,1,odd_x,rs025,2,16,13403,0.014302499999757856,0.017694100000881008,0.031996600000638864,11,0,4.0615861541726775e-10,True,2.1949388914245143,7
128,1000.0,two_by_eight,0,odd_x,rs025,2,17,13403,0.01638249999996333,0.021329000001060194,0.037711500001023524,11,0,5.494507888556187e-10,True,2.199439626755921,7
128,1000.0,three_by_six,1,random,jacobi,2,18,13403,0.00014089999967836775,0.058027399998536566,0.058168299998214934,639,0,9.570878672347944e-10,True,0.0,0
128,1000.0,two_by_eight,0,odd_x,amg0,2,19,13403,0.024203400000260444,0.023813600000721635,0.04801700000098208,15,0,7.703056229684157e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,random,amg0,2,20,13403,0.023575900000651018,0.01997320000009495,0.043549100000745966,13,0,4.6354757685742245e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,random,amg0,2,21,13403,0.027583999999478692,0.03207990000009886,0.05966389999957755,14,0,7.845861149388228e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,odd_x,jacobi,2,22,13403,0.00016009999853849877,0.04135680000035791,0.041516899998896406,450,0,9.092451541869095e-10,True,0.0,0
128,1000.0,two_by_eight,1,random,rs025,2,23,13403,0.01947219999965455,0.01757960000031744,0.03705179999997199,10,0,8.609017564692545e-11,True,2.196079922916984,7
128,1000.0,three_by_six,0,random,jacobi,3,0,13404,0.00023409999994328246,0.06462639999881503,0.06486049999875831,636,0,9.392076385125561e-10,True,0.0,0
128,1000.0,two_by_eight,0,odd_x,amg0,3,1,13404,0.022942400000829366,0.02886150000085763,0.051803900001687,15,0,7.555539561209753e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,random,rs025,3,2,13404,0.014680000000225846,0.019408399999520043,0.03408839999974589,10,0,8.609017564692545e-11,True,2.196079922916984,7
128,1000.0,two_by_eight,0,random,jacobi,3,3,13404,0.00023970000074768905,0.08731360000092536,0.08755330000167305,634,0,9.70628911533691e-10,True,0.0,0
128,1000.0,three_by_six,0,random,amg0,3,4,13404,0.026003700000728713,0.023526599999968312,0.049530300000697025,14,0,5.41300034193148e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,random,amg0,3,5,13404,0.02576980000048934,0.027129099999001483,0.05289889999949082,14,0,7.99856792167809e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,odd_x,jacobi,3,6,13404,0.00021550000019487925,0.032252600001811516,0.032468100002006395,266,0,9.11683285170616e-10,True,0.0,0
128,1000.0,three_by_six,0,odd_x,amg0,3,7,13404,0.023523800000475603,0.03062060000047495,0.054144400000950554,16,0,2.4372863664790173e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,odd_x,amg0,3,8,13404,0.021934099999270984,0.02426270000069053,0.04619679999996151,16,0,2.6700372928149864e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,random,amg0,3,9,13404,0.021215300001131254,0.02653930000087712,0.047754600002008374,14,0,3.786183941561155e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,odd_x,rs025,3,10,13404,0.015176799999608193,0.018429899999318877,0.03360669999892707,11,0,5.494507888556187e-10,True,2.199439626755921,7
128,1000.0,two_by_eight,0,random,rs025,3,11,13404,0.014331099999253638,0.016002800000933348,0.030333900000186986,10,0,4.106551783440763e-10,True,2.199439626755921,7
128,1000.0,two_by_eight,1,odd_x,jacobi,3,12,13404,0.00020740000036312267,0.03795850000096834,0.038165900001331465,450,0,9.092451541869095e-10,True,0.0,0
128,1000.0,two_by_eight,1,odd_x,amg0,3,13,13404,0.024457899999106303,0.023980299998584087,0.04843819999769039,15,0,2.1686988366962193e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,odd_x,rs025,3,14,13404,0.015640400000847876,0.017467199999373406,0.03310760000022128,11,0,1.1241667260075744e-10,True,2.1963461635985597,7
128,1000.0,three_by_six,1,odd_x,rs025,3,15,13404,0.014998099999502301,0.019765900000493275,0.034763999999995576,11,0,4.0615861541726775e-10,True,2.1949388914245143,7
128,1000.0,two_by_eight,1,random,jacobi,3,16,13404,0.00017839999964053277,0.06672599999910744,0.06690439999874798,634,0,9.301557341646773e-10,True,0.0,0
128,1000.0,three_by_six,0,odd_x,jacobi,3,17,13404,0.00010560000009718351,0.022311499998977524,0.022417099999074708,266,0,9.219999774846857e-10,True,0.0,0
128,1000.0,two_by_eight,1,odd_x,rs025,3,18,13404,0.01387099999919883,0.01918120000118506,0.03305220000038389,11,0,1.4261708449890175e-10,True,2.196079922916984,7
128,1000.0,three_by_six,1,random,jacobi,3,19,13404,0.00014550000014423858,0.059118900000612484,0.05926440000075672,639,0,9.570878672347944e-10,True,0.0,0
128,1000.0,two_by_eight,1,random,amg0,3,20,13404,0.024245099999461672,0.02374479999889445,0.04798989999835612,13,0,4.669042800638317e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,random,rs025,3,21,13404,0.019761399998969864,0.018740199999228935,0.0385015999981988,10,0,1.168296504000718e-10,True,2.1963461635985597,7
128,1000.0,three_by_six,1,random,rs025,3,22,13404,0.01875319999999192,0.01968520000082208,0.038438400000814,10,0,1.6117461394964599e-10,True,2.1949388914245143,7
128,1000.0,three_by_six,1,odd_x,jacobi,3,23,13404,0.00022630000057688449,0.05022119999921415,0.050447499999791034,447,0,9.608675664235599e-10,True,0.0,0
128,1000.0,three_by_six,0,odd_x,jacobi,4,0,13405,0.00012070000047970098,0.02916410000034375,0.029284800000823452,266,0,9.219999774846857e-10,True,0.0,0
128,1000.0,three_by_six,0,random,amg0,4,1,13405,0.029956300000776537,0.027903300000616582,0.05785960000139312,14,0,5.412854626589175e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,odd_x,amg0,4,2,13405,0.026533100000960985,0.027696499999365187,0.05422960000032617,15,0,2.1937711970139241e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,odd_x,rs025,4,3,13405,0.01729919999888807,0.019025199999305187,0.03632439999819326,11,0,1.4261708449890175e-10,True,2.196079922916984,7
128,1000.0,two_by_eight,1,random,rs025,4,4,13405,0.018982300000061514,0.019486999999571708,0.03846929999963322,10,0,8.609017564692545e-11,True,2.196079922916984,7
128,1000.0,three_by_six,0,odd_x,amg0,4,5,13405,0.026736899999377783,0.030762299998968956,0.05749919999834674,16,0,2.4194997205353367e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,random,jacobi,4,6,13405,0.00022770000032323878,0.07315849999940838,0.07338619999973162,639,0,9.570878672347944e-10,True,0.0,0
128,1000.0,three_by_six,0,random,rs025,4,7,13405,0.018636100001458544,0.020448600000236183,0.03908470000169473,10,0,1.168296504000718e-10,True,2.1963461635985597,7
128,1000.0,two_by_eight,1,odd_x,jacobi,4,8,13405,0.00025270000151067507,0.04514670000025944,0.04539940000177012,450,0,9.092451541869095e-10,True,0.0,0
128,1000.0,two_by_eight,0,odd_x,rs025,4,9,13405,0.02006690000052913,0.022836800000732183,0.04290370000126131,11,0,5.494507888556187e-10,True,2.199439626755921,7
128,1000.0,two_by_eight,1,random,jacobi,4,10,13405,0.0001514999985374743,0.06584430000111752,0.06599579999965499,634,0,9.301557341646773e-10,True,0.0,0
128,1000.0,two_by_eight,1,random,amg0,4,11,13405,0.02807329999996,0.024113800000122865,0.052187100000082864,13,0,4.725816005222832e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,odd_x,amg0,4,12,13405,0.021563000000242027,0.025674300000900985,0.04723730000114301,16,0,2.636626002312667e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,random,rs025,4,13,13405,0.016255700000328943,0.015927800001009018,0.03218350000133796,10,0,4.106551783440763e-10,True,2.199439626755921,7
128,1000.0,two_by_eight,0,random,jacobi,4,14,13405,0.00015899999925750308,0.05418730000019423,0.05434629999945173,634,0,9.70628911533691e-10,True,0.0,0
128,1000.0,two_by_eight,0,odd_x,jacobi,4,15,13405,9.379999937664252e-05,0.022175599999172846,0.02226939999854949,266,0,9.11683285170616e-10,True,0.0,0
128,1000.0,three_by_six,1,random,rs025,4,16,13405,0.0167037999999593,0.017259999998714193,0.033963799998673494,10,0,1.6117461394964599e-10,True,2.1949388914245143,7
128,1000.0,three_by_six,1,odd_x,rs025,4,17,13405,0.015447300000232644,0.017912900000737864,0.03336020000097051,11,0,4.0615861541726775e-10,True,2.1949388914245143,7
128,1000.0,three_by_six,1,random,amg0,4,18,13405,0.02021989999957441,0.02279900000030466,0.04301889999987907,14,0,7.939452136110207e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,odd_x,jacobi,4,19,13405,0.000133700001242687,0.03838820000055421,0.038521900001796894,447,0,9.608675664235599e-10,True,0.0,0
128,1000.0,two_by_eight,0,odd_x,amg0,4,20,13405,0.021050499999546446,0.02726490000168269,0.048315400001229136,15,0,7.597943236408887e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,random,amg0,4,21,13405,0.020833599999605212,0.022598400000788388,0.0434320000003936,14,0,3.811936078365344e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,odd_x,rs025,4,22,13405,0.014162999999825843,0.01707689999966533,0.031239899999491172,11,0,1.1241667260075744e-10,True,2.1963461635985597,7
128,1000.0,three_by_six,0,random,jacobi,4,23,13405,0.0001443999990442535,0.05259269999987737,0.05273709999892162,636,0,9.392076385125561e-10,True,0.0,0
128,1000.0,two_by_eight,1,odd_x,rs025,5,0,13406,0.016408100000262493,0.017742800000632997,0.03415090000089549,11,0,1.4261708449890175e-10,True,2.196079922916984,7
128,1000.0,two_by_eight,1,odd_x,amg0,5,1,13406,0.025042299999768147,0.023279300001377123,0.04832160000114527,15,0,2.2010236834731392e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,odd_x,amg0,5,2,13406,0.02097700000012992,0.024244999998700223,0.04522199999883014,16,0,2.4242039746991403e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,random,amg0,5,3,13406,0.022984100000030594,0.021273000000292086,0.04425710000032268,14,0,3.9163400674357263e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,random,rs025,5,4,13406,0.01386850000017148,0.0161963000009564,0.030064800001127878,10,0,1.168296504000718e-10,True,2.1963461635985597,7
128,1000.0,three_by_six,0,random,amg0,5,5,13406,0.02433960000053048,0.02091610000024957,0.04525570000078005,14,0,5.427323881376492e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,random,jacobi,5,6,13406,0.00018869999985327013,0.06871789999968314,0.06890659999953641,634,0,9.70628911533691e-10,True,0.0,0
128,1000.0,three_by_six,1,odd_x,jacobi,5,7,13406,9.890000001178123e-05,0.06051309999929799,0.060611999999309774,447,0,9.608675664235599e-10,True,0.0,0
128,1000.0,three_by_six,1,odd_x,rs025,5,8,13406,0.015993799999705516,0.019574699999793665,0.03556849999949918,11,0,4.0615861541726775e-10,True,2.1949388914245143,7
128,1000.0,two_by_eight,1,random,amg0,5,9,13406,0.027229599998463527,0.019924800000808318,0.047154399999271845,13,0,4.746458776740606e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,random,jacobi,5,10,13406,0.00013050000052317046,0.06689680000090448,0.06702730000142765,639,0,9.570878672347944e-10,True,0.0,0
128,1000.0,three_by_six,0,odd_x,jacobi,5,11,13406,0.00010169999950448982,0.023853099999541882,0.023954799999046372,266,0,9.219999774846857e-10,True,0.0,0
128,1000.0,two_by_eight,1,random,jacobi,5,12,13406,0.0001412999990861863,0.07325920000039332,0.07340049999947951,634,0,9.301557341646773e-10,True,0.0,0
128,1000.0,two_by_eight,0,odd_x,rs025,5,13,13406,0.0233527000000322,0.02146600000014587,0.04481870000017807,11,0,5.494507888556187e-10,True,2.199439626755921,7
128,1000.0,two_by_eight,0,random,rs025,5,14,13406,0.0169871999987663,0.021089699999720324,0.038076899998486624,10,0,4.106551783440763e-10,True,2.199439626755921,7
128,1000.0,two_by_eight,1,odd_x,jacobi,5,15,13406,0.00019590000010794029,0.053215100000670645,0.053411000000778586,450,0,9.092451541869095e-10,True,0.0,0
128,1000.0,three_by_six,1,random,amg0,5,16,13406,0.025161800000205403,0.028867200000604498,0.0540290000008099,14,0,7.577605855297948e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,1,random,rs025,5,17,13406,0.019514300000082585,0.02177040000060515,0.041284700000687735,10,0,1.6117461394964599e-10,True,2.1949388914245143,7
128,1000.0,two_by_eight,1,random,rs025,5,18,13406,0.018948400000226684,0.021181599999181344,0.04012999999940803,10,0,8.609017564692545e-11,True,2.196079922916984,7
128,1000.0,two_by_eight,0,odd_x,amg0,5,19,13406,0.028925300000992138,0.03297579999889422,0.061901099999886355,15,0,7.825932727691673e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,odd_x,jacobi,5,20,13406,0.0001685999995970633,0.0316210000000865,0.03178959999968356,266,0,9.11683285170616e-10,True,0.0,0
128,1000.0,three_by_six,1,odd_x,amg0,5,21,13406,0.028091000000131316,0.02731560000029276,0.05540660000042408,16,0,2.4256048745249056e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,odd_x,rs025,5,22,13406,0.020235199999660836,0.025219900000593043,0.04545510000025388,11,0,1.1241667260075744e-10,True,2.1963461635985597,7
128,1000.0,three_by_six,0,random,jacobi,5,23,13406,0.0001654999996389961,0.07131599999956961,0.07148149999920861,636,0,9.392076385125561e-10,True,0.0,0
128,1000.0,two_by_eight,0,random,rs025,6,0,13407,0.014435799999773735,0.01676670000051672,0.031202500000290456,10,0,4.106551783440763e-10,True,2.199439626755921,7
128,1000.0,three_by_six,0,random,jacobi,6,1,13407,0.00013670000043930486,0.05836350000026869,0.05850020000070799,636,0,9.392076385125561e-10,True,0.0,0
128,1000.0,two_by_eight,1,odd_x,amg0,6,2,13407,0.02978869999969902,0.02323870000145689,0.05302740000115591,15,0,2.1646405295549466e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,odd_x,amg0,6,3,13407,0.025045000000318396,0.025819500000579865,0.05086450000089826,15,0,7.667541870003395e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,random,amg0,6,4,13407,0.02212169999984326,0.028635900000153924,0.05075759999999718,13,0,4.6501146890515415e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,odd_x,rs025,6,5,13407,0.017431899999792222,0.019666299998789327,0.03709819999858155,11,0,1.1241667260075744e-10,True,2.1963461635985597,7
128,1000.0,three_by_six,1,odd_x,amg0,6,6,13407,0.0240323999987595,0.029122800000550342,0.05315519999930984,16,0,2.5979491212409005e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,1,random,jacobi,6,7,13407,0.0001382000009471085,0.062344199999643024,0.06248240000059013,634,0,9.301557341646773e-10,True,0.0,0
128,1000.0,two_by_eight,1,odd_x,jacobi,6,8,13407,8.459999844490085e-05,0.042199100000289036,0.04228369999873394,450,0,9.092451541869095e-10,True,0.0,0
128,1000.0,three_by_six,0,random,amg0,6,9,13407,0.02201200000126846,0.02579419999892707,0.04780620000019553,14,0,5.395898566989428e-10,True,1.3399006034788783,5
128,1000.0,two_by_eight,0,odd_x,rs025,6,10,13407,0.01479049999943527,0.017259700000067824,0.03205019999950309,11,0,5.494507888556187e-10,True,2.199439626755921,7
128,1000.0,two_by_eight,1,random,rs025,6,11,13407,0.019552599998860387,0.019443700000920217,0.038996299999780604,10,0,8.609017564692545e-11,True,2.196079922916984,7
128,1000.0,two_by_eight,0,random,amg0,6,12,13407,0.022235699998418568,0.02632189999894763,0.048557599997366196,14,0,3.8442615303657537e-10,True,1.3399006034788783,5
128,1000.0,three_by_six,0,odd_x,amg0,6,13,13407,0.02513560000079451,0.037311800000679796,0.06244740000147431,16,0,2.404053145880417e-10,True,1.3399006034788783,5
