n,contrast,geometry,average,rhs,repeat,order,method,seed,reflection_x,reflection_y,high_nodes,mean,tv,grad,components,setup,solve,total,iterations,info,residual,accepted,complexity
192,1000.0,components1_169,harmonic,dipole_x,0,5,jacobi,2701,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.0001291999997192761,0.15460210000037478,0.15473130000009405,904,0,9.381760013196109e-10,True,0.0
192,1000.0,components1_169,harmonic,random,0,6,amg0,2701,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.04085829999985435,0.040370599999732804,0.08122889999958716,13,0,2.0946648820393607e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_x,0,7,amg0,2701,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.04057250000005297,0.047438599999622966,0.08801109999967593,15,0,4.0920650165612467e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_x,1,0,amg0,2702,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.03974259999995411,0.047240400000191585,0.0869830000001457,15,0,4.10622014962712e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_y,1,1,jacobi,2702,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00020620000032067765,0.15275999999994383,0.1529662000002645,905,0,9.57505966428983e-10,True,0.0
192,1000.0,components1_169,harmonic,random,1,2,amg0,2702,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.038551900000129535,0.04242699999940669,0.08097889999953622,13,0,2.101672589662889e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,ones,1,3,jacobi,2702,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00028029999975842657,0.1874256000000969,0.18770589999985532,906,0,2.8311394903679566e-09,True,0.0
192,1000.0,components1_169,harmonic,random,1,4,jacobi,2702,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00015940000048431102,0.16786289999981818,0.1680223000003025,875,0,9.836659509410703e-10,True,0.0
192,1000.0,components1_169,harmonic,ones,1,5,amg0,2702,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.041185700000824,0.05002050000075542,0.09120620000157942,15,0,5.71670898231864e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_x,1,6,jacobi,2702,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.0002334000000701053,0.1668816000001243,0.1671150000001944,904,0,9.381760013196109e-10,True,0.0
192,1000.0,components1_169,harmonic,dipole_y,1,7,amg0,2702,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.03922160000001895,0.05469799999991665,0.0939195999999356,15,0,5.604066719683236e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,ones,2,0,jacobi,2703,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00025439999990339857,0.16549919999943086,0.16575359999933426,906,0,2.8311394903679566e-09,True,0.0
192,1000.0,components1_169,harmonic,ones,2,1,amg0,2703,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.04180389999964973,0.052718199999617354,0.09452209999926708,15,0,5.723838353002079e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_y,2,2,amg0,2703,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.04455489999963902,0.05170230000021547,0.09625719999985449,15,0,5.620158931187948e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_x,2,3,jacobi,2703,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00022530000023834873,0.16876270000011573,0.16898800000035408,904,0,9.381760013196109e-10,True,0.0
192,1000.0,components1_169,harmonic,random,2,4,amg0,2703,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.04114989999925456,0.04885960000046907,0.09000949999972363,13,0,2.1037239460786563e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_x,2,5,amg0,2703,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.050860999999713385,0.05220469999949273,0.10306569999920612,15,0,4.1168403070127285e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_y,2,6,jacobi,2703,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00026989999969373457,0.17949069999940548,0.1797605999990992,905,0,9.57505966428983e-10,True,0.0
192,1000.0,components1_169,harmonic,random,2,7,jacobi,2703,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00013839999974152306,0.1593339000000924,0.15947229999983392,875,0,9.836659509410703e-10,True,0.0
192,1000.0,components1_169,harmonic,dipole_y,3,0,jacobi,2704,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00013860000035492703,0.16447710000011284,0.16461570000046777,905,0,9.57505966428983e-10,True,0.0
192,1000.0,components1_169,harmonic,ones,3,1,jacobi,2704,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00016899999991437653,0.16773919999923237,0.16790819999914675,906,0,2.8311394903679566e-09,True,0.0
192,1000.0,components1_169,harmonic,random,3,2,jacobi,2704,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.0001328999996985658,0.1619991999996273,0.16213209999932587,875,0,9.836659509410703e-10,True,0.0
192,1000.0,components1_169,harmonic,ones,3,3,amg0,2704,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.04301560000021709,0.05271720000018831,0.0957328000004054,15,0,5.578414836759238e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,random,3,4,amg0,2704,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.0489796000001661,0.05182080000031419,0.1008004000004803,13,0,2.1012066356232257e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_x,3,5,amg0,2704,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.047959999999875436,0.056819999999788706,0.10477999999966414,15,0,4.106718255063153e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_x,3,6,jacobi,2704,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.0002758999999059597,0.19240799999988667,0.19268389999979263,904,0,9.381760013196109e-10,True,0.0
192,1000.0,components1_169,harmonic,dipole_y,3,7,amg0,2704,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.04717819999950734,0.05382599999938975,0.10100419999889709,15,0,5.609731301834051e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,ones,4,0,jacobi,2705,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00022650000028079376,0.18191119999937655,0.18213769999965734,906,0,2.8311394903679566e-09,True,0.0
192,1000.0,components1_169,harmonic,random,4,1,amg0,2705,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.04367950000050769,0.04468110000016168,0.08836060000066936,13,0,2.097660859431895e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,random,4,2,jacobi,2705,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00028389999988576164,0.16962520000015502,0.16990910000004078,875,0,9.836659509410703e-10,True,0.0
192,1000.0,components1_169,harmonic,dipole_y,4,3,amg0,2705,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.04118859999925917,0.0476474999995844,0.08883609999884357,15,0,5.604164928805296e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_x,4,4,amg0,2705,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.04268580000007205,0.04851119999966613,0.09119699999973818,15,0,4.10225488423655e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_x,4,5,jacobi,2705,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00022709999939252157,0.1538698000003933,0.15409689999978582,904,0,9.381760013196109e-10,True,0.0
192,1000.0,components1_169,harmonic,ones,4,6,amg0,2705,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.039628300000003946,0.04659249999986059,0.08622079999986454,15,0,5.649680438615561e-10,True,1.3386725269834205
192,1000.0,components1_169,harmonic,dipole_y,4,7,jacobi,2705,False,False,1728,47.828125,1255.2879581151833,932.943434704179,1,0.00021419999939098489,0.15572960000008607,0.15594379999947705,905,0,9.57505966428983e-10,True,0.0
128,1000.0,components2_15,harmonic,random,0,0,amg0,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02343470000050729,0.02316259999952308,0.04659730000003037,15,0,8.973730838282996e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,dipole_x,0,1,jacobi,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00014379999993252568,0.055871900000056485,0.05601569999998901,657,0,9.189481994129266e-10,True,0.0
128,1000.0,components2_15,harmonic,dipole_y,0,2,jacobi,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.300000015675323e-05,0.05369070000051579,0.05376370000067254,660,0,9.619702927725502e-10,True,0.0
128,1000.0,components2_15,harmonic,dipole_x,0,3,amg0,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.0223985000002358,0.0252093999997669,0.0476079000000027,17,0,4.675080484012751e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,dipole_y,0,4,amg0,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02146080000056827,0.025132900000244263,0.04659370000081253,17,0,3.781612506803691e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,random,0,5,jacobi,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00012479999986680923,0.05302970000047935,0.05315450000034616,645,0,9.503065666781508e-10,True,0.0
128,1000.0,components2_15,harmonic,ones,0,6,amg0,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.022313600000416045,0.024974099999781174,0.04728770000019722,17,0,5.483704235889497e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,ones,0,7,jacobi,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.0001156999996965169,0.053713499999503256,0.05382919999919977,657,0,1.4744864112518728e-09,True,0.0
128,1000.0,components2_15,harmonic,random,1,0,jacobi,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.189999996626284e-05,0.05362200000035955,0.05369390000032581,645,0,9.503065666781508e-10,True,0.0
128,1000.0,components2_15,harmonic,ones,1,1,jacobi,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.350000032602111e-05,0.055067000000235566,0.05514050000056159,657,0,1.4744864112518728e-09,True,0.0
128,1000.0,components2_15,harmonic,dipole_x,1,2,jacobi,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.360000017797574e-05,0.054301500000292435,0.05437510000047041,657,0,9.189481994129266e-10,True,0.0
128,1000.0,components2_15,harmonic,dipole_y,1,3,amg0,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.022706300000209012,0.02549249999992753,0.048198800000136544,17,0,3.656607206310014e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,ones,1,4,amg0,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.021699700000681332,0.025007100000038918,0.04670680000072025,17,0,5.315120738354693e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,dipole_x,1,5,amg0,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.023016899999674933,0.025050999999621126,0.04806789999929606,17,0,4.688994907693219e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,random,1,6,amg0,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.021903600000769075,0.022865799999635783,0.04476940000040486,15,0,8.955166991716243e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,dipole_y,1,7,jacobi,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00012400000014167745,0.05425530000047729,0.05437930000061897,660,0,9.619702927725502e-10,True,0.0
128,1000.0,components2_15,harmonic,dipole_y,2,0,jacobi,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.540000024164328e-05,0.054153799999767216,0.05422920000000886,660,0,9.619702927725502e-10,True,0.0
128,1000.0,components2_15,harmonic,dipole_x,2,1,amg0,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.021711400000640424,0.025208199999724457,0.04691960000036488,17,0,4.734896998834074e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,ones,2,2,jacobi,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00011269999959040433,0.05467620000035822,0.054788899999948626,657,0,1.4744864112518728e-09,True,0.0
128,1000.0,components2_15,harmonic,dipole_y,2,3,amg0,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.021940499999800522,0.027660000000651053,0.049600500000451575,17,0,3.686353887155207e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,random,2,4,jacobi,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00015150000035646372,0.06266810000033729,0.06281960000069375,645,0,9.503065666781508e-10,True,0.0
128,1000.0,components2_15,harmonic,random,2,5,amg0,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.027692800000295392,0.022313499999654596,0.05000629999994999,15,0,9.018229583092551e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,ones,2,6,amg0,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.03327080000053684,0.027093499999864434,0.06036430000040127,17,0,5.407566794349863e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,dipole_x,2,7,jacobi,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.0001267000006919261,0.06368790000033187,0.06381460000102379,657,0,9.189481994129266e-10,True,0.0
128,1000.0,components2_15,harmonic,dipole_x,3,0,jacobi,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.679999998799758e-05,0.06146499999977095,0.06154179999975895,657,0,9.189481994129266e-10,True,0.0
128,1000.0,components2_15,harmonic,dipole_y,3,1,amg0,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.023377800000162097,0.028313200000411598,0.051691000000573695,17,0,3.672555439023972e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,dipole_y,3,2,jacobi,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00015389999953185907,0.05910059999951045,0.05925449999904231,660,0,9.619702927725502e-10,True,0.0
128,1000.0,components2_15,harmonic,dipole_x,3,3,amg0,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.0257037000001219,0.026998899999853165,0.052702599999975064,17,0,4.681304419173711e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,ones,3,4,amg0,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.023166899999523594,0.029277799999363197,0.05244469999888679,17,0,5.466020422030643e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,random,3,5,amg0,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.021563099999184487,0.026141800000004878,0.047704899999189365,15,0,8.957828161305759e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,ones,3,6,jacobi,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00010970000039378647,0.0664652000004935,0.06657490000088728,657,0,1.4744864112518728e-09,True,0.0
128,1000.0,components2_15,harmonic,random,3,7,jacobi,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.229999937408138e-05,0.05719959999987623,0.05727189999925031,645,0,9.503065666781508e-10,True,0.0
128,1000.0,components2_15,harmonic,random,4,0,jacobi,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.31999998606625e-05,0.056913299999905576,0.05698649999976624,645,0,9.503065666781508e-10,True,0.0
128,1000.0,components2_15,harmonic,dipole_x,4,1,amg0,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.023613800000021,0.028539400000227033,0.052153200000248034,17,0,4.688653568497911e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,dipole_y,4,2,jacobi,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00012070000047970098,0.06241589999990538,0.06253660000038508,660,0,9.619702927725502e-10,True,0.0
128,1000.0,components2_15,harmonic,dipole_x,4,3,jacobi,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.350000032602111e-05,0.059284399999341986,0.05935789999966801,657,0,9.189481994129266e-10,True,0.0
128,1000.0,components2_15,harmonic,ones,4,4,amg0,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02209839999977703,0.02549879999969562,0.04759719999947265,17,0,5.316650135793585e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,dipole_y,4,5,amg0,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02873699999963719,0.025372999999490276,0.05410999999912747,17,0,3.779994151155634e-10,True,1.3399006034788783
128,1000.0,components2_15,harmonic,ones,4,6,jacobi,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00011379999978089472,0.06205409999984113,0.06216789999962202,657,0,1.4744864112518728e-09,True,0.0
128,1000.0,components2_15,harmonic,random,4,7,amg0,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02365250000002561,0.026885900000706897,0.05053840000073251,15,0,8.996150894341253e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,dipole_y,0,0,amg0,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02302899999995134,0.03058500000042841,0.05361400000037975,17,0,3.9279620305201445e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,random,0,1,jacobi,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00013579999995272374,0.06070339999951102,0.060839199999463744,652,0,9.011286849619664e-10,True,0.0
128,1000.0,components2_37,harmonic,dipole_x,0,2,jacobi,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.699999969190685e-05,0.058406600000125763,0.05848359999981767,652,0,9.807954113638862e-10,True,0.0
128,1000.0,components2_37,harmonic,dipole_y,0,3,jacobi,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,8.639999941806309e-05,0.06356210000012652,0.06364849999954458,654,0,9.65706820146313e-10,True,0.0
128,1000.0,components2_37,harmonic,ones,0,4,amg0,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.024286700000629935,0.02997589999995398,0.054262600000583916,17,0,3.061131187350899e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,dipole_x,0,5,amg0,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02501899999970192,0.02498600000035367,0.05000500000005559,16,0,8.938604660244915e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,random,0,6,amg0,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02348840000013297,0.02687210000021878,0.05036050000035175,15,0,2.8635824146905493e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,ones,0,7,jacobi,2701,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.610000011482043e-05,0.06031119999988732,0.06038730000000214,650,0,1.542089761434372e-09,True,0.0
128,1000.0,components2_37,harmonic,dipole_x,1,0,jacobi,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.340000047406647e-05,0.054209500000069966,0.05428290000054403,652,0,9.807954113638862e-10,True,0.0
128,1000.0,components2_37,harmonic,ones,1,1,jacobi,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.549999918410322e-05,0.06699160000061966,0.06706709999980376,650,0,1.542089761434372e-09,True,0.0
128,1000.0,components2_37,harmonic,dipole_y,1,2,jacobi,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.469999945897143e-05,0.05935419999968872,0.05942889999914769,654,0,9.65706820146313e-10,True,0.0
128,1000.0,components2_37,harmonic,dipole_x,1,3,amg0,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.022437900000113586,0.027475500000036845,0.04991340000015043,16,0,8.900058398581556e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,random,1,4,jacobi,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.570000070700189e-05,0.05907880000086152,0.05915450000156852,652,0,9.011286849619664e-10,True,0.0
128,1000.0,components2_37,harmonic,ones,1,5,amg0,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.025443700000323588,0.026054500000100234,0.05149820000042382,17,0,3.1083751804820717e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,dipole_y,1,6,amg0,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02675959999942279,0.028527499999654538,0.05528709999907733,17,0,3.901058191568965e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,random,1,7,amg0,2702,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.022741100000530423,0.025760800000171002,0.048501900000701426,15,0,2.8502479993476646e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,dipole_y,2,0,jacobi,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.0004840000001422595,0.0545670000001337,0.05505100000027596,654,0,9.65706820146313e-10,True,0.0
128,1000.0,components2_37,harmonic,dipole_x,2,1,amg0,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.021583600000667502,0.023901599999589962,0.045485200000257464,16,0,8.91377352991238e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,ones,2,2,jacobi,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.31999998606625e-05,0.0660901000001104,0.06616329999997106,650,0,1.542089761434372e-09,True,0.0
128,1000.0,components2_37,harmonic,dipole_x,2,3,jacobi,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.499999992433004e-05,0.06185520000053657,0.0619302000004609,652,0,9.807954113638862e-10,True,0.0
128,1000.0,components2_37,harmonic,random,2,4,jacobi,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,9.669999963080045e-05,0.059185499999330204,0.059282199998961005,652,0,9.011286849619664e-10,True,0.0
128,1000.0,components2_37,harmonic,ones,2,5,amg0,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.022913199999493372,0.026854699999603326,0.0497678999990967,17,0,3.090026901570726e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,random,2,6,amg0,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.0257646999998542,0.023208300000078452,0.048972999999932654,15,0,2.8543238499698714e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,dipole_y,2,7,amg0,2703,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02254960000027495,0.025436800000534276,0.047986400000809226,17,0,3.883844879072667e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,dipole_y,3,0,amg0,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02169099999991886,0.035446800000499934,0.05713780000041879,17,0,3.8977659759823335e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,ones,3,1,jacobi,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,9.589999990566866e-05,0.06292300000040996,0.06301890000031563,650,0,1.542089761434372e-09,True,0.0
128,1000.0,components2_37,harmonic,dipole_y,3,2,jacobi,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.869999990361976e-05,0.060277500000665896,0.060356200000569515,654,0,9.65706820146313e-10,True,0.0
128,1000.0,components2_37,harmonic,random,3,3,jacobi,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.970000024215551e-05,0.06169849999969301,0.06177819999993517,652,0,9.011286849619664e-10,True,0.0
128,1000.0,components2_37,harmonic,ones,3,4,amg0,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02134200000000419,0.0287981999999829,0.05014019999998709,17,0,3.1388073367056563e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,random,3,5,amg0,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02252550000048359,0.026371199999630335,0.048896700000113924,15,0,2.846324971331232e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,dipole_x,3,6,amg0,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.024087199999485165,0.025201899999956368,0.04928909999944153,16,0,8.891919632234524e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,dipole_x,3,7,jacobi,2704,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.219999952212675e-05,0.06208710000009887,0.062159299999621,652,0,9.807954113638862e-10,True,0.0
128,1000.0,components2_37,harmonic,dipole_y,4,0,jacobi,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.360000017797574e-05,0.054780899999968824,0.0548545000001468,654,0,9.65706820146313e-10,True,0.0
128,1000.0,components2_37,harmonic,random,4,1,amg0,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02263440000024275,0.022385400000530353,0.0450198000007731,15,0,2.8556026013010803e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,dipole_x,4,2,jacobi,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.360000017797574e-05,0.054979999999886786,0.05505360000006476,652,0,9.807954113638862e-10,True,0.0
128,1000.0,components2_37,harmonic,ones,4,3,jacobi,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.110000024113106e-05,0.054097100000035425,0.054168200000276556,650,0,1.542089761434372e-09,True,0.0
128,1000.0,components2_37,harmonic,random,4,4,jacobi,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,7.100000038917642e-05,0.054080000000794826,0.054151000001184,652,0,9.011286849619664e-10,True,0.0
128,1000.0,components2_37,harmonic,dipole_y,4,5,amg0,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.021259099999952014,0.025163000000247848,0.04642210000019986,17,0,3.917781899593576e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,ones,4,6,amg0,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.022280299999692943,0.025426999999581312,0.047707299999274255,17,0,3.0675706784121655e-10,True,1.3399006034788783
128,1000.0,components2_37,harmonic,dipole_x,4,7,amg0,2705,False,False,768,47.828125,1258.5826771653544,620.3341162692709,2,0.021770000000287837,0.024222000000008848,0.045992000000296684,16,0,8.915531263574873e-10,True,1.3399006034788783
128,1000.0,islands_symmetric,harmonic,random,0,0,amg0,2701,True,True,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02251780000005965,0.02063700000053359,0.04315480000059324,14,0,7.533776220101343e-10,True,1.3399006034788783
128,1000.0,islands_symmetric,harmonic,ones,0,1,amg0,2701,True,True,768,47.828125,1258.5826771653544,620.3341162692709,2,0.022771999999349646,0.0242696999994223,0.047041699998771946,16,0,3.8283615873488086e-10,True,1.3399006034788783
128,1000.0,islands_symmetric,harmonic,dipole_y,0,2,amg0,2701,True,True,768,47.828125,1258.5826771653544,620.3341162692709,2,0.021921499999734806,0.024849999999787542,0.04677149999952235,16,0,2.2154902097201715e-10,True,1.3399006034788783
128,1000.0,islands_symmetric,harmonic,ones,0,3,jacobi,2701,True,True,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00010939999992842786,0.030047100000047067,0.030156499999975495,364,0,1.1832905376643109e-09,True,0.0
128,1000.0,islands_symmetric,harmonic,random,0,4,jacobi,2701,True,True,768,47.828125,1258.5826771653544,620.3341162692709,2,7.640000058017904e-05,0.052012899999681395,0.052089300000261574,641,0,9.97847114882011e-10,True,0.0
128,1000.0,islands_symmetric,harmonic,dipole_x,0,5,jacobi,2701,True,True,768,47.828125,1258.5826771653544,620.3341162692709,2,7.249999998748535e-05,0.022743100000298,0.022815600000285485,266,0,9.219999774846857e-10,True,0.0
