n,contrast,geometry,average,rhs,repeat,method,order,seed,high_nodes,mean,tv,grad,components,setup,solve,total,iterations,info,residual,accepted,levels,complexity
64,10000.0,disconnected,harmonic,dipole,0,amg025,11,731,192,469.703125,12697.142857142857,410.2997304458171,2,0.01212260000011156,0.017123399999945832,0.029246000000057393,30,0,1.9651991635312847e-09,True,3,1.3134092346616066
64,10000.0,disconnected,harmonic,dipole,1,amg0,12,732,192,469.703125,12697.142857142857,410.2997304458171,2,0.011905700000170327,0.0114597000001595,0.023365400000329828,14,0,9.463663950448384e-09,True,4,1.3290638836179633
64,10000.0,disconnected,harmonic,random,0,jacobi,13,731,192,469.703125,12697.142857142857,410.2997304458171,2,6.42000004518195e-05,0.014660599999842816,0.014724800000294636,336,0,9.307831411401557e-09,True,0,0.0
64,10000.0,disconnected,harmonic,dipole,0,amg0,14,731,192,469.703125,12697.142857142857,410.2997304458171,2,0.010849700000107987,0.009602600000107486,0.020452300000215473,14,0,9.28409742482997e-09,True,4,1.3290638836179633
64,10000.0,disconnected,harmonic,dipole,0,jacobi,15,731,192,469.703125,12697.142857142857,410.2997304458171,2,4.820000049221562e-05,0.004576100000122096,0.004624300000614312,123,0,8.418965535796534e-09,True,0,0.0
64,10000.0,disconnected,harmonic,random,1,amg0,16,732,192,469.703125,12697.142857142857,410.2997304458171,2,0.00968040000043402,0.008224200000768178,0.017904600001202198,13,0,4.0442950451539014e-09,True,4,1.3290638836179633
64,10000.0,disconnected,harmonic,random,0,cg,17,731,192,469.703125,12697.142857142857,410.2997304458171,2,1.2000000424450263e-06,0.11661559999993187,0.11661679999997432,2624,0,9.443262826902542e-09,True,0,0.0
64,10000.0,disconnected,harmonic,ones,0,cg,18,731,192,469.703125,12697.142857142857,410.2997304458171,2,1.2999998943996616e-06,0.07282820000000356,0.07282949999989796,1677,0,1.1264887453482465e-08,True,0,0.0
64,10000.0,disconnected,harmonic,random,0,amg025,19,731,192,469.703125,12697.142857142857,410.2997304458171,2,0.008545899999262474,0.01741740000034042,0.025963299999602896,29,0,5.287784599034633e-09,True,3,1.3134092346616066
64,10000.0,disconnected,harmonic,dipole,1,amg025,20,732,192,469.703125,12697.142857142857,410.2997304458171,2,0.012802199999896402,0.015262799999618437,0.02806499999951484,30,0,1.9853060647370916e-09,True,3,1.3134092346616066
64,10000.0,disconnected,harmonic,ones,1,jacobi,21,732,192,469.703125,12697.142857142857,410.2997304458171,2,4.55999997939216e-05,0.006722699999954784,0.006768299999748706,186,0,5.576432797726545e-09,True,0,0.0
64,10000.0,disconnected,harmonic,dipole,0,cg,22,731,192,469.703125,12697.142857142857,410.2997304458171,2,8.999995770864189e-07,0.05337310000049911,0.053374000000076194,1407,0,8.011587465428281e-09,True,0,0.0
64,10000.0,disconnected,harmonic,random,1,amg025,23,732,192,469.703125,12697.142857142857,410.2997304458171,2,0.007751099999950384,0.013821500000631204,0.021572600000581588,29,0,5.282327819928748e-09,True,3,1.3134092346616066
128,10000.0,disconnected,harmonic,random,1,amg0,0,732,768,469.703125,12597.16535433071,827.1121550256947,2,0.021971799999846553,0.022289900000032503,0.044261699999879056,14,0,6.326525100117365e-09,True,5,1.3399006034788783
128,10000.0,disconnected,harmonic,ones,1,amg025,1,732,768,469.703125,12597.16535433071,827.1121550256947,2,0.022922600000129023,0.08668220000072324,0.10960480000085226,58,0,8.58242093648089e-09,True,4,1.308458846797505
128,10000.0,disconnected,harmonic,dipole,1,amg0,2,732,768,469.703125,12597.16535433071,827.1121550256947,2,0.02134550000027957,0.032178700000258686,0.05352420000053826,16,0,1.6476523189874774e-09,True,5,1.3399006034788783
128,10000.0,disconnected,harmonic,random,1,amg025,3,732,768,469.703125,12597.16535433071,827.1121550256947,2,0.02816309999980149,0.12239760000011302,0.1505606999999145,57,0,8.057552914437041e-09,True,4,1.308458846797505
128,10000.0,disconnected,harmonic,random,1,jacobi,4,732,768,469.703125,12597.16535433071,827.1121550256947,2,0.00010010000005422626,0.07291449999956967,0.0730145999996239,663,0,9.402774179601426e-09,True,0,0.0
128,10000.0,disconnected,harmonic,random,0,amg0,5,731,768,469.703125,12597.16535433071,827.1121550256947,2,0.02532249999967462,0.022705999999743653,0.04802849999941827,14,0,6.240963747907048e-09,True,5,1.3399006034788783
128,10000.0,disconnected,harmonic,ones,0,jacobi,6,731,768,469.703125,12597.16535433071,827.1121550256947,2,7.849999929021578e-05,0.03408020000006218,0.03415869999935239,374,0,1.1839923086529854e-08,True,0,0.0
128,10000.0,disconnected,harmonic,ones,0,amg025,7,731,768,469.703125,12597.16535433071,827.1121550256947,2,0.028048799999851326,0.08622400000058406,0.11427280000043538,58,0,8.558105210920518e-09,True,4,1.308458846797505
128,10000.0,disconnected,harmonic,ones,1,cg,8,732,768,469.703125,12597.16535433071,827.1121550256947,2,1.2000000424450263e-06,0.5078912999997556,0.507892499999798,6418,0,4.619118445337189e-08,True,0,0.0
128,10000.0,disconnected,harmonic,dipole,0,jacobi,9,731,768,469.703125,12597.16535433071,827.1121550256947,2,7.810000079189194e-05,0.02779480000026524,0.027872900001057133,258,0,9.543102803139851e-09,True,0,0.0
128,10000.0,disconnected,harmonic,ones,0,amg0,10,731,768,469.703125,12597.16535433071,827.1121550256947,2,0.02250869999988936,0.024827200000800076,0.047335900000689435,16,0,3.913139760896314e-09,True,5,1.3399006034788783
128,10000.0,disconnected,harmonic,ones,0,cg,11,731,768,469.703125,12597.16535433071,827.1121550256947,2,1.0999992809956893e-06,0.5656222999996317,0.5656233999989126,6418,0,4.619118445337189e-08,True,0,0.0
128,10000.0,disconnected,harmonic,random,0,amg025,12,731,768,469.703125,12597.16535433071,827.1121550256947,2,0.023234100000081526,0.08032020000064222,0.10355430000072374,57,0,8.046493147189373e-09,True,4,1.308458846797505
128,10000.0,disconnected,harmonic,random,0,cg,13,731,768,469.703125,12597.16535433071,827.1121550256947,2,1.0999992809956893e-06,0.649313599999914,0.649314699999195,8000,8000,1.4321897378513642e-06,False,0,0.0
128,10000.0,disconnected,harmonic,random,1,cg,14,732,768,469.703125,12597.16535433071,827.1121550256947,2,1.2000000424450263e-06,0.6739112000004752,0.6739124000005177,8000,8000,1.4321897378513642e-06,False,0,0.0
128,10000.0,disconnected,harmonic,ones,1,jacobi,15,732,768,469.703125,12597.16535433071,827.1121550256947,2,7.93999997767969e-05,0.03038100000048871,0.03046040000026551,374,0,1.1839923086529854e-08,True,0,0.0
128,10000.0,disconnected,harmonic,dipole,0,cg,16,731,768,469.703125,12597.16535433071,827.1121550256947,2,1.99999976757681e-06,0.4713411000002452,0.4713431000000128,5426,0,6.8514030117601706e-09,True,0,0.0
128,10000.0,disconnected,harmonic,dipole,0,amg025,17,731,768,469.703125,12597.16535433071,827.1121550256947,2,0.021452200000567245,0.09697569999934785,0.1184278999999151,58,0,8.728546454774844e-09,True,4,1.308458846797505
128,10000.0,disconnected,harmonic,dipole,0,amg0,18,731,768,469.703125,12597.16535433071,827.1121550256947,2,0.026630399999703513,0.03248950000033801,0.059119900000041525,16,0,1.6208223473490335e-09,True,5,1.3399006034788783
128,10000.0,disconnected,harmonic,dipole,1,jacobi,19,732,768,469.703125,12597.16535433071,827.1121550256947,2,0.00023719999990134966,0.03405350000048202,0.03429070000038337,258,0,9.543102803139851e-09,True,0,0.0
128,10000.0,disconnected,harmonic,dipole,1,cg,20,732,768,469.703125,12597.16535433071,827.1121550256947,2,1.2000000424450263e-06,0.5380909999994401,0.5380921999994825,5426,0,6.8514030117601706e-09,True,0,0.0
128,10000.0,disconnected,harmonic,random,0,jacobi,21,731,768,469.703125,12597.16535433071,827.1121550256947,2,7.879999975557439e-05,0.06466379999983474,0.06474259999959031,663,0,9.402774179601426e-09,True,0,0.0
128,10000.0,disconnected,harmonic,ones,1,amg0,22,732,768,469.703125,12597.16535433071,827.1121550256947,2,0.025518400000692054,0.02419149999968795,0.04970990000038,16,0,4.02149124899884e-09,True,5,1.3399006034788783
128,10000.0,disconnected,harmonic,dipole,1,amg025,23,732,768,469.703125,12597.16535433071,827.1121550256947,2,0.027380700000321667,0.0876192000005176,0.11499990000083926,58,0,8.740479532935741e-09,True,4,1.308458846797505
128,10000.0,connected,arithmetic,random,0,jacobi,0,731,768,469.703125,12597.16535433071,827.1121550256947,1,7.579999964946182e-05,0.05555910000020958,0.055634899999859044,590,0,9.920240840639775e-09,True,0,0.0
128,10000.0,connected,arithmetic,random,0,amg025,1,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.021196100000452134,0.07837250000011409,0.09956860000056622,52,0,5.296379324372352e-09,True,3,1.3271717632739997
128,10000.0,connected,arithmetic,dipole,0,amg0,2,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.022111600000243925,0.023325500000282773,0.0454371000005267,13,0,3.4171117140117643e-09,True,5,1.3399006034788783
128,10000.0,connected,arithmetic,dipole,1,cg,3,732,768,469.703125,12597.16535433071,827.1121550256947,1,9.99999429041054e-07,0.6661096999996516,0.6661106999990807,8000,8000,0.005332950563225469,False,0,0.0
128,10000.0,connected,arithmetic,ones,1,amg025,4,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.019248000000516186,0.07394310000017867,0.09319110000069486,54,0,6.108949739743341e-09,True,3,1.3271717632739997
128,10000.0,connected,arithmetic,ones,1,jacobi,5,732,768,469.703125,12597.16535433071,827.1121550256947,1,7.509999977628468e-05,0.04983339999944292,0.0499084999992192,618,0,1.4532273590968667e-08,True,0,0.0
128,10000.0,connected,arithmetic,dipole,1,jacobi,6,732,768,469.703125,12597.16535433071,827.1121550256947,1,7.31999998606625e-05,0.04942599999958475,0.04949919999944541,596,0,9.7265341880423e-09,True,0,0.0
128,10000.0,connected,arithmetic,random,1,cg,7,732,768,469.703125,12597.16535433071,827.1121550256947,1,1.100000190490391e-06,0.61230070000056,0.6123018000007505,8000,8000,0.0003602405185439428,False,0,0.0
128,10000.0,connected,arithmetic,dipole,1,amg025,8,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.020230399999491055,0.07138829999985319,0.09161869999934424,52,0,8.152289343278174e-09,True,3,1.3271717632739997
128,10000.0,connected,arithmetic,ones,0,jacobi,9,731,768,469.703125,12597.16535433071,827.1121550256947,1,7.819999973435188e-05,0.05095580000033806,0.05103400000007241,618,0,1.4532273590968667e-08,True,0,0.0
128,10000.0,connected,arithmetic,random,1,amg0,10,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.022395899999537505,0.017530899999655958,0.03992679999919346,11,0,6.741513800306142e-09,True,5,1.3399006034788783
128,10000.0,connected,arithmetic,ones,1,amg0,11,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.02184750000014901,0.01902579999932641,0.04087329999947542,13,0,4.9546827850212515e-09,True,5,1.3399006034788783
128,10000.0,connected,arithmetic,dipole,0,cg,12,731,768,469.703125,12597.16535433071,827.1121550256947,1,1.2000000424450263e-06,0.6396019000003434,0.6396031000003859,8000,8000,0.005332950563225469,False,0,0.0
128,10000.0,connected,arithmetic,ones,0,cg,13,731,768,469.703125,12597.16535433071,827.1121550256947,1,1.2000000424450263e-06,0.723240799999985,0.7232420000000275,8000,8000,0.0014152958178436667,False,0,0.0
128,10000.0,connected,arithmetic,random,1,amg025,14,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.023457799999960116,0.07704219999959605,0.10049999999955617,52,0,5.302971332214306e-09,True,3,1.3271717632739997
128,10000.0,connected,arithmetic,ones,1,cg,15,732,768,469.703125,12597.16535433071,827.1121550256947,1,1.2999998943996616e-06,0.6625426000000516,0.662543899999946,8000,8000,0.0014152958178436667,False,0,0.0
128,10000.0,connected,arithmetic,ones,0,amg025,16,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.02023379999991448,0.0852601999995386,0.10549399999945308,54,0,5.971311704820143e-09,True,3,1.3271717632739997
128,10000.0,connected,arithmetic,dipole,0,jacobi,17,731,768,469.703125,12597.16535433071,827.1121550256947,1,8.179999986168696e-05,0.06001990000004298,0.06010169999990467,596,0,9.7265341880423e-09,True,0,0.0
128,10000.0,connected,arithmetic,random,1,jacobi,18,732,768,469.703125,12597.16535433071,827.1121550256947,1,8.429999979853164e-05,0.055161600000246835,0.05524590000004537,590,0,9.920240840639775e-09,True,0,0.0
128,10000.0,connected,arithmetic,ones,0,amg0,19,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.022595100000216917,0.020332899999630172,0.04292799999984709,13,0,5.118120635253735e-09,True,5,1.3399006034788783
128,10000.0,connected,arithmetic,dipole,0,amg025,20,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.02082220000011148,0.07876159999977972,0.0995837999998912,52,0,8.141462404564148e-09,True,3,1.3271717632739997
128,10000.0,connected,arithmetic,dipole,1,amg0,21,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.026404299999740033,0.019658700000036333,0.046062999999776366,13,0,3.414187421680364e-09,True,5,1.3399006034788783
128,10000.0,connected,arithmetic,random,0,cg,22,731,768,469.703125,12597.16535433071,827.1121550256947,1,9.99999429041054e-07,0.6713128999999753,0.6713138999994044,8000,8000,0.0003602405185439428,False,0,0.0
128,10000.0,connected,arithmetic,random,0,amg0,23,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.025949400000172318,0.01650950000021112,0.04245890000038344,11,0,6.744269472408554e-09,True,5,1.3399006034788783
128,10000.0,connected,harmonic,ones,1,amg025,0,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.025817900000220106,0.08628549999957613,0.11210339999979624,52,0,7.70017558649554e-09,True,4,1.3036791926568285
128,10000.0,connected,harmonic,random,0,amg025,1,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.02476100000058068,0.08614159999979165,0.11090260000037233,50,0,7.156713484538297e-09,True,4,1.3036791926568285
128,10000.0,connected,harmonic,random,1,amg0,2,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.022921600000699982,0.021410000000287255,0.04433160000098724,11,0,4.024548790971198e-09,True,5,1.3399006034788783
128,10000.0,connected,harmonic,random,1,cg,3,732,768,469.703125,12597.16535433071,827.1121550256947,1,1.100000190490391e-06,0.73000409999986,0.7300052000000505,8000,8000,0.00017000422346301734,False,0,0.0
128,10000.0,connected,harmonic,dipole,1,cg,4,732,768,469.703125,12597.16535433071,827.1121550256947,1,1.0000003385357559e-06,0.6364009999997506,0.6364020000000892,8000,8000,0.0004850958370630913,False,0,0.0
128,10000.0,connected,harmonic,ones,1,cg,5,732,768,469.703125,12597.16535433071,827.1121550256947,1,1.0000003385357559e-06,0.613879999999881,0.6138810000002195,8000,8000,0.003419340845583013,False,0,0.0
128,10000.0,connected,harmonic,dipole,1,amg025,6,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.02298109999992448,0.07364679999955115,0.09662789999947563,52,0,5.203342036523893e-09,True,4,1.3036791926568285
128,10000.0,connected,harmonic,dipole,0,amg025,7,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.022098800000094343,0.09250090000023192,0.11459970000032627,52,0,5.206537893150221e-09,True,4,1.3036791926568285
128,10000.0,connected,harmonic,ones,1,jacobi,8,732,768,469.703125,12597.16535433071,827.1121550256947,1,7.93999997767969e-05,0.0495969999992667,0.0496763999990435,605,0,1.5121624580454434e-08,True,0,0.0
128,10000.0,connected,harmonic,random,1,amg025,9,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.023503299999902083,0.07103699999970559,0.09454029999960767,50,0,7.161531221758028e-09,True,4,1.3036791926568285
128,10000.0,connected,harmonic,dipole,1,amg0,10,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.02084859999922628,0.01992569999947591,0.04077429999870219,13,0,1.6733183522492704e-09,True,5,1.3399006034788783
128,10000.0,connected,harmonic,ones,1,amg0,11,732,768,469.703125,12597.16535433071,827.1121550256947,1,0.026278800000000047,0.019588300000577874,0.04586710000057792,13,0,2.72678552678676e-09,True,5,1.3399006034788783
128,10000.0,connected,harmonic,ones,0,jacobi,12,731,768,469.703125,12597.16535433071,827.1121550256947,1,7.409999943774892e-05,0.05459900000005291,0.05467309999949066,605,0,1.5121624580454434e-08,True,0,0.0
128,10000.0,connected,harmonic,dipole,0,cg,13,731,768,469.703125,12597.16535433071,827.1121550256947,1,1.0000003385357559e-06,0.7194828000001507,0.7194838000004893,8000,8000,0.0004850958370630913,False,0,0.0
128,10000.0,connected,harmonic,ones,0,amg025,14,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.022316800000226067,0.08070140000018,0.10301820000040607,52,0,7.614674535747324e-09,True,4,1.3036791926568285
128,10000.0,connected,harmonic,random,0,jacobi,15,731,768,469.703125,12597.16535433071,827.1121550256947,1,7.579999964946182e-05,0.04833839999992051,0.04841419999956997,577,0,9.574313130884414e-09,True,0,0.0
128,10000.0,connected,harmonic,ones,0,amg0,16,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.02225799999996525,0.020305699999880744,0.042563699999845994,13,0,2.775153340475609e-09,True,5,1.3399006034788783
128,10000.0,connected,harmonic,random,0,cg,17,731,768,469.703125,12597.16535433071,827.1121550256947,1,1.0000003385357559e-06,0.6698536000003514,0.66985460000069,8000,8000,0.00017000422346301734,False,0,0.0
128,10000.0,connected,harmonic,ones,0,cg,18,731,768,469.703125,12597.16535433071,827.1121550256947,1,1.0000003385357559e-06,0.6645762999996805,0.664577300000019,8000,8000,0.003419340845583013,False,0,0.0
128,10000.0,connected,harmonic,dipole,0,jacobi,19,731,768,469.703125,12597.16535433071,827.1121550256947,1,8.209999941755086e-05,0.051503300000149466,0.051585399999567016,591,0,8.555733645336347e-09,True,0,0.0
128,10000.0,connected,harmonic,dipole,1,jacobi,20,732,768,469.703125,12597.16535433071,827.1121550256947,1,7.60000002628658e-05,0.05129450000003999,0.051370500000302854,591,0,8.555733645336347e-09,True,0,0.0
128,10000.0,connected,harmonic,dipole,0,amg0,21,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.021025799999733863,0.019269400000666792,0.040295200000400655,13,0,1.6667931779631216e-09,True,5,1.3399006034788783
128,10000.0,connected,harmonic,random,0,amg0,22,731,768,469.703125,12597.16535433071,827.1121550256947,1,0.039902100000290375,0.017470400000092923,0.0573725000003833,11,0,3.998660197099512e-09,True,5,1.3399006034788783
128,10000.0,connected,harmonic,random,1,jacobi,23,732,768,469.703125,12597.16535433071,827.1121550256947,1,7.439999990310753e-05,0.04809780000050523,0.04817220000040834,577,0,9.574313130884414e-09,True,0,0.0
64,1000000.0,connected,harmonic,ones,1,amg025,0,732,192,46875.953125,1269840.0,615.4495956687256,1,0.00748820000080741,0.012340000000222062,0.019828200001029472,28,0,6.093200135462218e-08,True,3,1.3029728020240354
64,1000000.0,connected,harmonic,random,1,amg025,1,732,192,46875.953125,1269840.0,615.4495956687256,1,0.007241700000122364,0.01120840000021417,0.018450100000336533,27,0,7.658220514218861e-09,True,3,1.3029728020240354
64,1000000.0,connected,harmonic,random,0,cg,2,731,192,46875.953125,1269840.0,615.4495956687256,1,7.999997251317836e-07,0.19115039999996952,0.19115119999969465,6548,0,7.3613715793439236e-09,True,0,0.0
64,1000000.0,connected,harmonic,random,0,amg025,3,731,192,46875.953125,1269840.0,615.4495956687256,1,0.006861500000013621,0.01105699999970966,0.01791849999972328,27,0,7.374430369639355e-09,True,3,1.3029728020240354
64,1000000.0,connected,harmonic,ones,1,jacobi,4,732,192,46875.953125,1269840.0,615.4495956687256,1,4.780000017490238e-05,0.010543000000325264,0.010590800000500167,341,0,1.649257004060751e-07,False,0,0.0
64,1000000.0,connected,harmonic,dipole,1,jacobi,5,732,192,46875.953125,1269840.0,615.4495956687256,1,3.49000001733657e-05,0.010305800000423915,0.01034070000059728,334,0,9.329012582137666e-09,True,0,0.0
64,1000000.0,connected,harmonic,ones,0,jacobi,6,731,192,46875.953125,1269840.0,615.4495956687256,1,3.5799999750452116e-05,0.010721700000431156,0.010757500000181608,341,0,1.649257004060751e-07,False,0,0.0
64,1000000.0,connected,harmonic,ones,1,amg0,7,732,192,46875.953125,1269840.0,615.4495956687256,1,0.007742900000266673,0.005811200000607641,0.013554100000874314,12,0,4.561287834859471e-08,True,4,1.3290638836179633
64,1000000.0,connected,harmonic,ones,0,amg0,8,731,192,46875.953125,1269840.0,615.4495956687256,1,0.007277099999555503,0.00577889999931358,0.013055999998869083,12,0,4.46630295230893e-08,True,4,1.3290638836179633
64,1000000.0,connected,harmonic,ones,0,amg025,9,731,192,46875.953125,1269840.0,615.4495956687256,1,0.006589000000531087,0.01142600000002858,0.018015000000559667,28,0,5.895853396319717e-08,True,3,1.3029728020240354
64,1000000.0,connected,harmonic,dipole,0,amg0,10,731,192,46875.953125,1269840.0,615.4495956687256,1,0.006770799999685551,0.005693400000382098,0.012464200000067649,12,0,2.431909796110047e-09,True,4,1.3290638836179633
64,1000000.0,connected,harmonic,dipole,0,jacobi,11,731,192,46875.953125,1269840.0,615.4495956687256,1,3.0199999855540227e-05,0.017134599999735656,0.017164799999591196,334,0,9.329012582137666e-09,True,0,0.0
64,1000000.0,connected,harmonic,random,1,amg0,12,732,192,46875.953125,1269840.0,615.4495956687256,1,0.007740900000499096,0.005391900000176975,0.01313280000067607,11,0,6.348225446122062e-10,True,4,1.3290638836179633
64,1000000.0,connected,harmonic,dipole,1,amg025,13,732,192,46875.953125,1269840.0,615.4495956687256,1,0.006693799999993644,0.011501999999381951,0.018195799999375595,28,0,3.27792163216749e-09,True,3,1.3029728020240354
64,1000000.0,connected,harmonic,random,1,cg,14,732,192,46875.953125,1269840.0,615.4495956687256,1,9.99999429041054e-07,0.19251600000006874,0.19251699999949778,6548,0,7.3613715793439236e-09,True,0,0.0
64,1000000.0,connected,harmonic,random,1,jacobi,15,732,192,46875.953125,1269840.0,615.4495956687256,1,5.030000011174707e-05,0.010764499999822874,0.010814799999934621,337,0,9.772878010870086e-09,True,0,0.0
64,1000000.0,connected,harmonic,dipole,0,amg025,16,731,192,46875.953125,1269840.0,615.4495956687256,1,0.0072871000002123765,0.011712200000147277,0.018999300000359653,28,0,3.168978828986139e-09,True,3,1.3029728020240354
64,1000000.0,connected,harmonic,dipole,1,cg,17,732,192,46875.953125,1269840.0,615.4495956687256,1,1.2000000424450263e-06,0.1846187999999529,0.18461999999999534,6300,0,3.566244702282112e-08,True,0,0.0
64,1000000.0,connected,harmonic,random,0,jacobi,18,731,192,46875.953125,1269840.0,615.4495956687256,1,5.110000074637355e-05,0.010309600000255159,0.010360700001001533,337,0,9.772878010870086e-09,True,0,0.0
64,1000000.0,connected,harmonic,ones,0,cg,19,731,192,46875.953125,1269840.0,615.4495956687256,1,6.000000212225132e-07,0.19556389999979729,0.1955644999998185,6655,0,1.1034979728795945e-06,False,0,0.0
64,1000000.0,connected,harmonic,dipole,1,amg0,20,732,192,46875.953125,1269840.0,615.4495956687256,1,0.008308899999974528,0.006306600000243634,0.014615500000218162,12,0,2.25591162297419e-09,True,4,1.3290638836179633
64,1000000.0,connected,harmonic,dipole,0,cg,21,731,192,46875.953125,1269840.0,615.4495956687256,1,1.8000000636675395e-06,0.1912916999999652,0.19129350000002887,6300,0,3.566244702282112e-08,True,0,0.0
64,1000000.0,connected,harmonic,ones,1,cg,22,732,192,46875.953125,1269840.0,615.4495956687256,1,1.2000000424450263e-06,0.193359099999725,0.19336029999976745,6655,0,1.1034979728795945e-06,False,0,0.0
64,1000000.0,connected,harmonic,random,0,amg0,23,731,192,46875.953125,1269840.0,615.4495956687256,1,0.007217000000309781,0.0055424000001949025,0.012759400000504684,11,0,6.196914901226118e-10,True,4,1.3290638836179633
64,1000000.0,disconnected,arithmetic,random,0,jacobi,0,731,192,46875.953125,1269840.0,615.4495956687256,2,4.170000011072261e-05,0.012110499999835156,0.012152199999945879,380,0,9.156220420305142e-09,True,0,0.0
64,1000000.0,disconnected,arithmetic,random,0,cg,1,731,192,46875.953125,1269840.0,615.4495956687256,2,6.999998731771484e-07,0.17809649999981048,0.17809719999968365,6100,0,8.326346260559012e-09,True,0,0.0
64,1000000.0,disconnected,arithmetic,dipole,0,jacobi,2,731,192,46875.953125,1269840.0,615.4495956687256,2,4.890000036539277e-05,0.004270100000212551,0.004319000000577944,135,0,9.230751194313987e-09,True,0,0.0
64,1000000.0,disconnected,arithmetic,ones,1,cg,3,732,192,46875.953125,1269840.0,615.4495956687256,2,1.0000003385357559e-06,0.11734350000006089,0.11734450000039942,3972,0,9.50757469842175e-07,False,0,0.0
64,1000000.0,disconnected,arithmetic,random,1,amg0,4,732,192,46875.953125,1269840.0,615.4495956687256,2,0.00780040000063309,0.007653300000129093,0.015453700000762183,16,0,5.771840348052693e-09,True,4,1.3290638836179633
64,1000000.0,disconnected,arithmetic,ones,1,amg025,5,732,192,46875.953125,1269840.0,615.4495956687256,2,0.0072921999999380205,0.015456400000402937,0.022748600000340957,35,0,6.917389490907218e-08,True,3,1.3565254058612692
64,1000000.0,disconnected,arithmetic,random,1,jacobi,6,732,192,46875.953125,1269840.0,615.4495956687256,2,4.600000011123484e-05,0.011829200000647688,0.011875200000758923,380,0,9.156220420305142e-09,True,0,0.0
64,1000000.0,disconnected,arithmetic,random,1,amg025,7,732,192,46875.953125,1269840.0,615.4495956687256,2,0.007398499999908381,0.01549570000042877,0.02289420000033715,35,0,1.6208614349704765e-09,True,3,1.3565254058612692
64,1000000.0,disconnected,arithmetic,random,0,amg025,8,731,192,46875.953125,1269840.0,615.4495956687256,2,0.006215800000063609,0.015104099999916798,0.021319899999980407,34,0,9.894244475509056e-09,True,3,1.3565254058612692
64,1000000.0,disconnected,arithmetic,ones,1,jacobi,9,732,192,46875.953125,1269840.0,615.4495956687256,2,4.2300000131945126e-05,0.0062748000000283355,0.006317100000160281,201,0,1.485933749382282e-07,False,0,0.0
64,1000000.0,disconnected,arithmetic,dipole,1,amg025,10,732,192,46875.953125,1269840.0,615.4495956687256,2,0.0075578999994831975,0.015493899999455607,0.023051799998938804,35,0,3.605806560383806e-09,True,3,1.3565254058612692
64,1000000.0,disconnected,arithmetic,dipole,1,cg,11,732,192,46875.953125,1269840.0,615.4495956687256,2,1.0000003385357559e-06,0.09039160000065749,0.09039260000099603,3031,0,8.893897593206798e-09,True,0,0.0
64,1000000.0,disconnected,arithmetic,dipole,1,amg0,12,732,192,46875.953125,1269840.0,615.4495956687256,2,0.007940799999232695,0.008378300000003946,0.01631909999923664,17,0,1.0034028359196692e-08,True,4,1.3290638836179633
64,1000000.0,disconnected,arithmetic,random,1,cg,13,732,192,46875.953125,1269840.0,615.4495956687256,2,1.2000000424450263e-06,0.19562930000029155,0.195630500000334,6100,0,8.326346260559012e-09,True,0,0.0
64,1000000.0,disconnected,arithmetic,ones,0,jacobi,14,731,192,46875.953125,1269840.0,615.4495956687256,2,4.890000036539277e-05,0.006790999999793712,0.006839900000159105,201,0,1.485933749382282e-07,False,0,0.0
64,1000000.0,disconnected,arithmetic,dipole,1,jacobi,15,732,192,46875.953125,1269840.0,615.4495956687256,2,4.1000000237545464e-05,0.0045577000000776025,0.004598700000315148,135,0,9.230751194313987e-09,True,0,0.0
64,1000000.0,disconnected,arithmetic,dipole,0,amg025,16,731,192,46875.953125,1269840.0,615.4495956687256,2,0.00650229999973817,0.019335200000568875,0.025837500000307045,35,0,3.4892274681447084e-09,True,3,1.3565254058612692
64,1000000.0,disconnected,arithmetic,ones,0,cg,17,731,192,46875.953125,1269840.0,615.4495956687256,2,1.4000006558489986e-06,0.11672229999931005,0.1167236999999659,3972,0,9.50757469842175e-07,False,0,0.0
64,1000000.0,disconnected,arithmetic,ones,0,amg025,18,731,192,46875.953125,1269840.0,615.4495956687256,2,0.006665500000053726,0.015522800000326242,0.022188300000379968,35,0,8.188586222794617e-08,True,3,1.3565254058612692
