n,contrast,geometry,variant,average,rhs,repeat,order,method,seed,high_nodes,mean,tv,grad,components,setup,solve,total,iterations,info,residual,accepted,complexity
128,1000.0,connected,shift_x,arithmetic,ones,1,0,amg0,1702,768,47.828125,1258.5826771653544,620.3341162692709,1,0.0261077999994086,0.022169099999700848,0.048276899999109446,13,0,8.596472286665969e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,dipole_y,1,1,amg0,1702,768,47.828125,1258.5826771653544,620.3341162692709,1,0.026192600000285893,0.025301199999375967,0.05149379999966186,14,0,1.5961011309368881e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,dipole_x,1,2,jacobi,1702,768,47.828125,1258.5826771653544,620.3341162692709,1,0.00013080000007903436,0.05793900000026042,0.058069800000339455,590,0,9.147381255022884e-10,True,0.0
128,1000.0,connected,shift_x,arithmetic,ones,1,3,jacobi,1702,768,47.828125,1258.5826771653544,620.3341162692709,1,8.149999939632835e-05,0.05728830000043672,0.05736979999983305,609,0,1.488814685406063e-09,True,0.0
128,1000.0,connected,shift_x,arithmetic,dipole_y,1,4,jacobi,1702,768,47.828125,1258.5826771653544,620.3341162692709,1,7.949999962875154e-05,0.05895260000033886,0.05903209999996761,606,0,9.157119695430457e-10,True,0.0
128,1000.0,connected,shift_x,arithmetic,random,1,5,jacobi,1702,768,47.828125,1258.5826771653544,620.3341162692709,1,0.00010849999944184674,0.05515960000047926,0.055268099999921105,585,0,9.327654222058994e-10,True,0.0
128,1000.0,connected,shift_x,arithmetic,random,1,6,amg0,1702,768,47.828125,1258.5826771653544,620.3341162692709,1,0.025337299999591778,0.021200799999860465,0.04653809999945224,12,0,2.5555867226026515e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,dipole_x,1,7,amg0,1702,768,47.828125,1258.5826771653544,620.3341162692709,1,0.025933099999747355,0.023536100000455917,0.04946920000020327,13,0,7.764809676890239e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,random,2,0,amg0,1703,768,47.828125,1258.5826771653544,620.3341162692709,1,0.027101699999548146,0.022165100000165694,0.04926679999971384,12,0,2.554613671038303e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,ones,2,1,jacobi,1703,768,47.828125,1258.5826771653544,620.3341162692709,1,0.00012010000045847846,0.06312919999982114,0.06324930000027962,609,0,1.488814685406063e-09,True,0.0
128,1000.0,connected,shift_x,arithmetic,dipole_y,2,2,jacobi,1703,768,47.828125,1258.5826771653544,620.3341162692709,1,8.139999954437371e-05,0.061606899999787856,0.06168829999933223,606,0,9.157119695430457e-10,True,0.0
128,1000.0,connected,shift_x,arithmetic,dipole_x,2,3,jacobi,1703,768,47.828125,1258.5826771653544,620.3341162692709,1,7.949999962875154e-05,0.0584750999996686,0.05855459999929735,590,0,9.147381255022884e-10,True,0.0
128,1000.0,connected,shift_x,arithmetic,dipole_x,2,4,amg0,1703,768,47.828125,1258.5826771653544,620.3341162692709,1,0.028631400000449503,0.024432100000012724,0.05306350000046223,13,0,7.766969361234995e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,ones,2,5,amg0,1703,768,47.828125,1258.5826771653544,620.3341162692709,1,0.027787899999566434,0.022688400000333786,0.05047629999990022,13,0,8.731501065039272e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,dipole_y,2,6,amg0,1703,768,47.828125,1258.5826771653544,620.3341162692709,1,0.02608520000012504,0.02420429999983753,0.05028949999996257,14,0,1.5984432807720398e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,random,2,7,jacobi,1703,768,47.828125,1258.5826771653544,620.3341162692709,1,7.679999998799758e-05,0.05607220000001689,0.05614900000000489,585,0,9.327654222058994e-10,True,0.0
128,1000.0,connected,shift_x,arithmetic,ones,3,0,amg0,1704,768,47.828125,1258.5826771653544,620.3341162692709,1,0.026117299999896204,0.023646099999496073,0.04976339999939228,13,0,8.210807408250432e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,random,3,1,amg0,1704,768,47.828125,1258.5826771653544,620.3341162692709,1,0.028950900000381807,0.021278199999869685,0.05022910000025149,12,0,2.4442085308892576e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,dipole_x,3,2,jacobi,1704,768,47.828125,1258.5826771653544,620.3341162692709,1,0.00014069999997445848,0.057377099999939674,0.05751779999991413,590,0,9.147381255022884e-10,True,0.0
128,1000.0,connected,shift_x,arithmetic,random,3,3,jacobi,1704,768,47.828125,1258.5826771653544,620.3341162692709,1,7.980000009411015e-05,0.05760370000007242,0.05768350000016653,585,0,9.327654222058994e-10,True,0.0
128,1000.0,connected,shift_x,arithmetic,dipole_y,3,4,jacobi,1704,768,47.828125,1258.5826771653544,620.3341162692709,1,7.820000064384658e-05,0.05800750000071275,0.0580857000013566,606,0,9.157119695430457e-10,True,0.0
128,1000.0,connected,shift_x,arithmetic,dipole_x,3,5,amg0,1704,768,47.828125,1258.5826771653544,620.3341162692709,1,0.025211699999999837,0.023588000000017928,0.048799700000017765,13,0,7.550622407406804e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,ones,3,6,jacobi,1704,768,47.828125,1258.5826771653544,620.3341162692709,1,9.270000009564683e-05,0.05821949999972276,0.058312199999818404,609,0,1.488814685406063e-09,True,0.0
128,1000.0,connected,shift_x,arithmetic,dipole_y,3,7,amg0,1704,768,47.828125,1258.5826771653544,620.3341162692709,1,0.026503699999921082,0.02408980000018346,0.05059350000010454,14,0,1.5187698806339563e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,dipole_y,4,0,jacobi,1705,768,47.828125,1258.5826771653544,620.3341162692709,1,0.00011009999980160501,0.05796970000028523,0.058079800000086834,606,0,9.157119695430457e-10,True,0.0
128,1000.0,connected,shift_x,arithmetic,ones,4,1,jacobi,1705,768,47.828125,1258.5826771653544,620.3341162692709,1,7.970000024215551e-05,0.0573140999995303,0.057393799999772455,609,0,1.488814685406063e-09,True,0.0
128,1000.0,connected,shift_x,arithmetic,ones,4,2,amg0,1705,768,47.828125,1258.5826771653544,620.3341162692709,1,0.028684599999905913,0.023017499999696156,0.05170209999960207,13,0,8.734823980704938e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,dipole_x,4,3,amg0,1705,768,47.828125,1258.5826771653544,620.3341162692709,1,0.026209599999674538,0.023954099999173195,0.05016369999884773,13,0,7.786502664281062e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,random,4,4,amg0,1705,768,47.828125,1258.5826771653544,620.3341162692709,1,0.026108199999725912,0.021034200000030978,0.04714239999975689,12,0,2.5637582050089233e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,random,4,5,jacobi,1705,768,47.828125,1258.5826771653544,620.3341162692709,1,9.620000037102727e-05,0.056346299999859184,0.05644250000023021,585,0,9.327654222058994e-10,True,0.0
128,1000.0,connected,shift_x,arithmetic,dipole_y,4,6,amg0,1705,768,47.828125,1258.5826771653544,620.3341162692709,1,0.026006999999481195,0.02499420000003738,0.051001199999518576,14,0,1.610451134086478e-10,True,1.3399006034788783
128,1000.0,connected,shift_x,arithmetic,dipole_x,4,7,jacobi,1705,768,47.828125,1258.5826771653544,620.3341162692709,1,9.870000030787196e-05,0.058124400000451715,0.05822310000075959,590,0,9.147381255022884e-10,True,0.0
192,1000.0,disconnected,transpose,arithmetic,dipole_y,0,0,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00018790000012813834,0.10828200000014476,0.1084699000002729,494,0,1.2958982200994546e-09,True,0.0
192,1000.0,disconnected,transpose,arithmetic,dipole_x,0,1,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04924530000062077,0.06520579999960319,0.11445110000022396,17,0,7.549074921659516e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,ones,0,2,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0486601000002338,0.06447089999983291,0.1131310000000667,17,0,1.0737476190353321e-09,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,dipole_x,0,3,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001370999998471234,0.07924660000026051,0.07938370000010764,404,0,9.682781469450217e-10,True,0.0
192,1000.0,disconnected,transpose,arithmetic,dipole_y,0,4,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04753609999988839,0.06382010000015725,0.11135620000004565,17,0,6.742608616266842e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,random,0,5,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04824370000005729,0.05531410000003234,0.10355780000008963,15,0,8.898165020551272e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,ones,0,6,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00013580000086221844,0.11700890000065556,0.11714470000151778,555,0,2.1865666575878597e-09,True,0.0
192,1000.0,disconnected,transpose,arithmetic,random,0,7,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001711999993858626,0.20367189999979018,0.20384309999917605,947,0,9.76147875336899e-10,True,0.0
192,1000.0,disconnected,transpose,arithmetic,ones,1,0,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04791459999978542,0.06151430000045366,0.10942890000023908,17,0,1.0697192327988123e-09,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,dipole_x,1,1,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04525270000067394,0.056779999999889696,0.10203270000056364,17,0,7.571823597065402e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,random,1,2,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04350350000004255,0.050683200000094075,0.09418670000013663,15,0,8.913200783957406e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,ones,1,3,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001312000003963476,0.11158350000005157,0.11171470000044792,555,0,2.1865666575878597e-09,True,0.0
192,1000.0,disconnected,transpose,arithmetic,dipole_x,1,4,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00013240000043879263,0.07363129999976081,0.0737637000001996,404,0,9.682781469450217e-10,True,0.0
192,1000.0,disconnected,transpose,arithmetic,dipole_y,1,5,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00013359999957174296,0.08838310000010097,0.08851669999967271,494,0,1.2958982200994546e-09,True,0.0
192,1000.0,disconnected,transpose,arithmetic,dipole_y,1,6,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.045376199999736855,0.056140299999242416,0.10151649999897927,17,0,6.761610178261727e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,random,1,7,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00013579999995272374,0.17215099999975791,0.17228679999971064,947,0,9.76147875336899e-10,True,0.0
192,1000.0,disconnected,transpose,arithmetic,random,2,0,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04370250000010856,0.050274000000172236,0.0939765000002808,15,0,8.913984425530991e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,random,2,1,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00015419999999721767,0.17030100000010862,0.17045520000010583,947,0,9.76147875336899e-10,True,0.0
192,1000.0,disconnected,transpose,arithmetic,dipole_x,2,2,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00014710000050399685,0.06983079999918118,0.06997789999968518,404,0,9.682781469450217e-10,True,0.0
192,1000.0,disconnected,transpose,arithmetic,dipole_x,2,3,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04339419999996608,0.056491499999538064,0.09988569999950414,17,0,7.57114445463318e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,ones,2,4,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04346499999974185,0.05792999999994208,0.10139499999968393,17,0,1.0832296507918928e-09,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,dipole_y,2,5,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04253860000062559,0.055831900000157475,0.09837050000078307,17,0,6.695386294594089e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,dipole_y,2,6,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00017010000010486692,0.09378579999975045,0.09395589999985532,494,0,1.2958982200994546e-09,True,0.0
192,1000.0,disconnected,transpose,arithmetic,ones,2,7,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001426999997420353,0.10671079999974609,0.10685349999948812,555,0,2.1865666575878597e-09,True,0.0
192,1000.0,disconnected,transpose,arithmetic,dipole_x,3,0,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.049112699999568576,0.05815009999969334,0.10726279999926192,17,0,7.580985088855722e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,dipole_x,3,1,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00012829999923269497,0.07308160000047792,0.07320989999971061,404,0,9.682781469450217e-10,True,0.0
192,1000.0,disconnected,transpose,arithmetic,dipole_y,3,2,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00018539999928179896,0.09920690000035393,0.09939229999963572,494,0,1.2958982200994546e-09,True,0.0
192,1000.0,disconnected,transpose,arithmetic,random,3,3,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04588719999992463,0.053781599999638274,0.09966879999956291,15,0,8.923012159144959e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,ones,3,4,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00014389999978448031,0.11764419999963138,0.11778809999941586,555,0,2.1865666575878597e-09,True,0.0
192,1000.0,disconnected,transpose,arithmetic,ones,3,5,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.045962600000166276,0.059118999999554944,0.10508159999972122,17,0,1.0713687877874213e-09,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,dipole_y,3,6,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0459500000006301,0.06113970000023983,0.10708970000086993,17,0,6.672595949646806e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,random,3,7,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00015129999974305974,0.16722000000027037,0.16737130000001343,947,0,9.76147875336899e-10,True,0.0
192,1000.0,disconnected,transpose,arithmetic,ones,4,0,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00019019999945157906,0.09988359999988461,0.10007379999933619,555,0,2.1865666575878597e-09,True,0.0
192,1000.0,disconnected,transpose,arithmetic,random,4,1,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04336490000059712,0.053965600000083214,0.09733050000068033,15,0,8.908288586527782e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,dipole_y,4,2,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04669659999944997,0.05966069999976753,0.1063572999992175,17,0,6.758652840462183e-10,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,dipole_x,4,3,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00015139999959501438,0.07533320000038657,0.07548459999998158,404,0,9.682781469450217e-10,True,0.0
192,1000.0,disconnected,transpose,arithmetic,random,4,4,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00017010000010486692,0.1671494000001985,0.16731950000030338,947,0,9.76147875336899e-10,True,0.0
192,1000.0,disconnected,transpose,arithmetic,dipole_y,4,5,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00019549999979062704,0.08613640000021405,0.08633190000000468,494,0,1.2958982200994546e-09,True,0.0
192,1000.0,disconnected,transpose,arithmetic,ones,4,6,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04339879999952245,0.05848580000019865,0.1018845999997211,17,0,1.0798176974492879e-09,True,1.3386725269834205
192,1000.0,disconnected,transpose,arithmetic,dipole_x,4,7,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04547649999949499,0.05774399999972957,0.10322049999922456,17,0,7.564384846965624e-10,True,1.3386725269834205
96,1000.0,disconnected,shift_x,harmonic,dipole_x,0,0,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,0.01440329999968526,0.014479400000709575,0.028882700000394834,15,0,1.9118982606219998e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_x,0,1,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,5.4799999816168565e-05,0.017765200000212644,0.017820000000028813,336,0,9.784214399938253e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,ones,0,2,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,5.0800000281014945e-05,0.018769700000120793,0.018820500000401807,351,0,1.0405627993303632e-09,True,0.0
96,1000.0,disconnected,shift_x,harmonic,random,0,3,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,5.109999983687885e-05,0.02607949999946868,0.02613059999930556,473,0,9.402780609630928e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,ones,0,4,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,0.013492300000507385,0.014251399999920977,0.027743700000428362,15,0,2.439991334273408e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,random,0,5,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,0.01362150000022666,0.01329280000027211,0.02691430000049877,13,0,5.091720056611953e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_y,0,6,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,5.3199999456410296e-05,0.016898500000024796,0.016951699999481207,307,0,8.784522641030796e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,dipole_y,0,7,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,2,0.013693800000510237,0.014556699999957345,0.028250500000467582,15,0,2.173439653221188e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_x,1,0,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,6.819999998697313e-05,0.019548700000086683,0.019616900000073656,336,0,9.784214399938253e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,random,1,1,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,0.012958500000422646,0.013638100000207487,0.026596600000630133,13,0,5.060360012033564e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,ones,1,2,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,0.013610299999527342,0.014275099999395024,0.027885399998922367,15,0,2.465312891244493e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_y,1,3,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,0.01373799999964831,0.015380199999526667,0.029118199999174976,15,0,2.1529156869454617e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,ones,1,4,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,5.739999960496789e-05,0.019562499999665306,0.019619899999270274,351,0,1.0405627993303632e-09,True,0.0
96,1000.0,disconnected,shift_x,harmonic,random,1,5,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,5.719999990105862e-05,0.025131299999884504,0.025188499999785563,473,0,9.402780609630928e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,dipole_y,1,6,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,5.3499999921768904e-05,0.017569100000400795,0.017622600000322564,307,0,8.784522641030796e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,dipole_x,1,7,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,2,0.012827700000343611,0.015352200000052107,0.02817990000039572,15,0,1.8892548988705586e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,ones,2,0,amg0,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,0.015118500000426138,0.01603789999990113,0.031156400000327267,15,0,2.480771683969843e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_x,2,1,amg0,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,0.01466199999958917,0.015066099999785365,0.029728099999374535,15,0,1.9077972375731964e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,random,2,2,jacobi,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,6.240000038815197e-05,0.0261385000003429,0.026200900000731053,473,0,9.402780609630928e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,dipole_y,2,3,jacobi,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,5.650000002788147e-05,0.018855899999834946,0.018912399999862828,307,0,8.784522641030796e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,ones,2,4,jacobi,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,6.38999999864609e-05,0.019410599999901024,0.019474499999887485,351,0,1.0405627993303632e-09,True,0.0
96,1000.0,disconnected,shift_x,harmonic,dipole_y,2,5,amg0,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,0.01511819999996078,0.014899499999955879,0.03001769999991666,15,0,2.1643750808072183e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_x,2,6,jacobi,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,6.0200000007171184e-05,0.020136699999966368,0.02019689999997354,336,0,9.784214399938253e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,random,2,7,amg0,1703,432,47.828125,1261.8947368421052,464.02945705181685,2,0.015605399999913061,0.01307859999997163,0.02868399999988469,13,0,5.096089936084997e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,random,3,0,jacobi,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,5.8399999943503644e-05,0.026832200000171724,0.026890600000115228,473,0,9.402780609630928e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,dipole_y,3,1,jacobi,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,6.310000026132911e-05,0.01810939999995753,0.01817250000021886,307,0,8.784522641030796e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,random,3,2,amg0,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014946600000257604,0.013771400000223366,0.02871800000048097,13,0,5.086214144174298e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,ones,3,3,amg0,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,0.01484489999984362,0.015776899999764282,0.0306217999996079,15,0,2.425662507899958e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_y,3,4,amg0,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014820200000031036,0.014993800000411284,0.02981400000044232,15,0,2.1384685553183442e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_x,3,5,amg0,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014731600000231992,0.014222400000107882,0.028954000000339875,15,0,1.9132442469004297e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_x,3,6,jacobi,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,5.4999999520077836e-05,0.01877310000054422,0.018828100000064296,336,0,9.784214399938253e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,ones,3,7,jacobi,1704,432,47.828125,1261.8947368421052,464.02945705181685,2,5.400000009103678e-05,0.01853819999996631,0.018592200000057346,351,0,1.0405627993303632e-09,True,0.0
96,1000.0,disconnected,shift_x,harmonic,dipole_y,4,0,amg0,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014138900000034482,0.014130800000202726,0.028269700000237208,15,0,2.136020613472294e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_x,4,1,amg0,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014389599999958591,0.01647170000069309,0.03086130000065168,15,0,1.9042149712689546e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,ones,4,2,jacobi,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,5.560000045079505e-05,0.019749199999751,0.019804800000201794,351,0,1.0405627993303632e-09,True,0.0
96,1000.0,disconnected,shift_x,harmonic,random,4,3,amg0,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014536599999701139,0.013651000000209024,0.028187599999910162,13,0,5.079368084037887e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_x,4,4,jacobi,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,5.539999983739108e-05,0.02192560000003141,0.0219809999998688,336,0,9.784214399938253e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,ones,4,5,amg0,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,0.014818499999819323,0.01697630000035133,0.03179480000017065,15,0,2.5014669913928346e-10,True,1.342046388457675
96,1000.0,disconnected,shift_x,harmonic,dipole_y,4,6,jacobi,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,6.759999996575061e-05,0.01760999999987689,0.01767759999984264,307,0,8.784522641030796e-10,True,0.0
96,1000.0,disconnected,shift_x,harmonic,random,4,7,jacobi,1705,432,47.828125,1261.8947368421052,464.02945705181685,2,6.589999975403771e-05,0.029336599999624013,0.02940249999937805,473,0,9.402780609630928e-10,True,0.0
128,1000.0,disconnected,shift_x,harmonic,dipole_y,0,0,amg0,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,0.023667799999202543,0.025535900000249967,0.04920369999945251,15,0,2.420328279527054e-10,True,1.3399006034788783
128,1000.0,disconnected,shift_x,harmonic,random,0,1,amg0,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,0.04872609999983979,0.02370139999948151,0.0724274999993213,13,0,4.6070437355241275e-10,True,1.3399006034788783
128,1000.0,disconnected,shift_x,harmonic,dipole_x,0,2,jacobi,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,0.000113999999484804,0.047367099999974016,0.04748109999945882,450,0,9.092451541869095e-10,True,0.0
128,1000.0,disconnected,shift_x,harmonic,dipole_y,0,3,jacobi,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,9.020000015880214e-05,0.04438829999980953,0.044478499999968335,412,0,8.823308278763512e-10,True,0.0
128,1000.0,disconnected,shift_x,harmonic,random,0,4,jacobi,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,8.129999969241908e-05,0.0643383000005997,0.06441960000029212,634,0,9.301557341646773e-10,True,0.0
128,1000.0,disconnected,shift_x,harmonic,dipole_x,0,5,amg0,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,0.025129300000116928,0.026719100000264007,0.051848400000380934,15,0,2.144125366775352e-10,True,1.3399006034788783
128,1000.0,disconnected,shift_x,harmonic,ones,0,6,jacobi,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00012460000016289996,0.049082999999882304,0.049207600000045204,465,0,1.4490840733554655e-09,True,0.0
128,1000.0,disconnected,shift_x,harmonic,ones,0,7,amg0,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02671680000003107,0.027873400000316906,0.05459020000034798,15,0,3.4221814510044593e-10,True,1.3399006034788783
128,1000.0,disconnected,shift_x,harmonic,dipole_y,1,0,amg0,1702,768,47.828125,1258.5826771653544,620.3341162692709,2,0.028432299999622046,0.02723040000000765,0.055662699999629695,15,0,2.446597222827972e-10,True,1.3399006034788783
